% 1. Title: Leap Data Database
%
% 2. Sources :
% (a)Creator : Giulio Marin, Fabio Dominio, Pietro Zanuttigh, and Binghamton SRI 2016
% (b)Date : Summer 2016
%
@RELATION gesture

@ATTRIBUTE numFingers  NUMERIC
@ATTRIBUTE fingerTipDist_f1   NUMERIC
@ATTRIBUTE fingerTipDist_f2   NUMERIC
@ATTRIBUTE fingerTipDist_f3   NUMERIC
@ATTRIBUTE fingerTipDist_f4   NUMERIC
@ATTRIBUTE fingerTipDist_f5   NUMERIC
@ATTRIBUTE newFingerTipDistRefined_f1  NUMERIC
@ATTRIBUTE newFingerTipDistRefined_f2  NUMERIC
@ATTRIBUTE newFingerTipDistRefined_f3  NUMERIC
@ATTRIBUTE newFingerTipDistRefined_f4  NUMERIC
@ATTRIBUTE newFingerTipDistRefined_f5  NUMERIC
@ATTRIBUTE fingertipInterDist_d1   NUMERIC
@ATTRIBUTE fingertipInterDist_d2   NUMERIC
@ATTRIBUTE fingertipInterDist_d3   NUMERIC
@ATTRIBUTE fingertipInterDist_d4   NUMERIC
@ATTRIBUTE fingerTipPosition_f1x  NUMERIC
@ATTRIBUTE fingerTipPosition_f1y  NUMERIC
@ATTRIBUTE fingerTipPosition_f1z  NUMERIC
@ATTRIBUTE fingerTipPosition_f2x  NUMERIC
@ATTRIBUTE fingerTipPosition_f2y  NUMERIC
@ATTRIBUTE fingerTipPosition_f2z  NUMERIC
@ATTRIBUTE fingerTipPosition_f3x  NUMERIC
@ATTRIBUTE fingerTipPosition_f3y  NUMERIC
@ATTRIBUTE fingerTipPosition_f3z  NUMERIC
@ATTRIBUTE fingerTipPosition_f4x  NUMERIC
@ATTRIBUTE fingerTipPosition_f4y  NUMERIC
@ATTRIBUTE fingerTipPosition_f4z  NUMERIC
@ATTRIBUTE fingerTipPosition_f5x  NUMERIC
@ATTRIBUTE fingerTipPosition_f5y  NUMERIC
@ATTRIBUTE fingerTipPosition_f5z  NUMERIC
@ATTRIBUTE handDirection_x   NUMERIC
@ATTRIBUTE handDirection_y   NUMERIC
@ATTRIBUTE handDirection_z   NUMERIC
@ATTRIBUTE handSphereCenter_x  NUMERIC
@ATTRIBUTE handSphereCenter_y  NUMERIC
@ATTRIBUTE handSphereCenter_z  NUMERIC
@ATTRIBUTE handSphereRadius   NUMERIC
@ATTRIBUTE palmNormal_x  NUMERIC
@ATTRIBUTE palmNormal_y  NUMERIC
@ATTRIBUTE palmNormal_z  NUMERIC
@ATTRIBUTE palmPosition_x   NUMERIC
@ATTRIBUTE palmPosition_y   NUMERIC
@ATTRIBUTE palmPosition_z   NUMERIC
@ATTRIBUTE palmPositionRefined_x  NUMERIC
@ATTRIBUTE palmPositionRefined_y  NUMERIC
@ATTRIBUTE palmPositionRefined_z  NUMERIC
@ATTRIBUTE palmVelocity_x   NUMERIC
@ATTRIBUTE palmVelocity_y   NUMERIC
@ATTRIBUTE palmVelocity_z   NUMERIC
@ATTRIBUTE rotationAngle  NUMERIC
@ATTRIBUTE rotationAxis_x   NUMERIC
@ATTRIBUTE rotationAxis_y   NUMERIC
@ATTRIBUTE rotationAxis_z   NUMERIC
@ATTRIBUTE rotationMatrix_1x  NUMERIC
@ATTRIBUTE rotationMatrix_1y  NUMERIC
@ATTRIBUTE rotationMatrix_1z  NUMERIC
@ATTRIBUTE rotationMatrix_2x  NUMERIC
@ATTRIBUTE rotationMatrix_2y  NUMERIC
@ATTRIBUTE rotationMatrix_2z  NUMERIC
@ATTRIBUTE rotationMatrix_3x  NUMERIC
@ATTRIBUTE rotationMatrix_3y  NUMERIC
@ATTRIBUTE rotationMatrix_3z  NUMERIC
@ATTRIBUTE rotationProbability   NUMERIC
@ATTRIBUTE newScaleFactor  NUMERIC
@ATTRIBUTE translation_x   NUMERIC
@ATTRIBUTE translation_y   NUMERIC
@ATTRIBUTE translation_z   NUMERIC
@ATTRIBUTE translationProbability  NUMERIC
@ATTRIBUTE fingerTipAngles_f1   NUMERIC
@ATTRIBUTE fingerTipAngles_f2   NUMERIC
@ATTRIBUTE fingerTipAngles_f3   NUMERIC
@ATTRIBUTE fingerTipAngles_f4   NUMERIC
@ATTRIBUTE fingerTipAngles_f5   NUMERIC
@ATTRIBUTE projectionPoints_f1x   NUMERIC
@ATTRIBUTE projectionPoints_f1y   NUMERIC
@ATTRIBUTE projectionPoints_f1z   NUMERIC
@ATTRIBUTE projectionPoints_f2x   NUMERIC
@ATTRIBUTE projectionPoints_f2y   NUMERIC
@ATTRIBUTE projectionPoints_f2z   NUMERIC
@ATTRIBUTE projectionPoints_f3x   NUMERIC
@ATTRIBUTE projectionPoints_f3y   NUMERIC
@ATTRIBUTE projectionPoints_f3z   NUMERIC
@ATTRIBUTE projectionPoints_f4x   NUMERIC
@ATTRIBUTE projectionPoints_f4y   NUMERIC
@ATTRIBUTE projectionPoints_f4z   NUMERIC
@ATTRIBUTE projectionPoints_f5x   NUMERIC
@ATTRIBUTE projectionPoints_f5y   NUMERIC
@ATTRIBUTE projectionPoints_f5z   NUMERIC
@ATTRIBUTE fingerTipElevation_f1   NUMERIC
@ATTRIBUTE fingerTipElevation_f2   NUMERIC
@ATTRIBUTE fingerTipElevation_f3   NUMERIC
@ATTRIBUTE fingerTipElevation_f4   NUMERIC
@ATTRIBUTE fingerTipElevation_f5   NUMERIC
@ATTRIBUTE class { G0, G1, G2, G3, G4, G5, G6, G7, G8, G9 }

@DATA
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.046702,0.465202,-0.883972,76.643799,164.427002,62.931599,68.538597,-0.202770,-0.862098,-0.464404,72.162598,130.425003,58.311001,71.763603,124.849998,58.837399,-1.192520,-15.611100,38.723999,0.072883,0.066634,0.039412,0.996999,0.997357,0.072607,-0.002694,-0.072593,0.997349,0.004957,0.003046,-0.004748,0.999984,0.287287,1.000000,82.482803,-34.990200,22.747999,0.476598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,G1
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.295160,0.530808,-0.794433,-47.342999,224.496994,56.245602,72.971901,0.136665,-0.799472,-0.584951,-39.801998,187.522003,51.521198,-39.701801,187.528000,51.520302,-22.796101,-1.323290,0.773557,0.070491,-0.336512,0.093561,-0.937020,0.997798,-0.066075,-0.005807,0.065919,0.997538,-0.023919,0.007373,0.023484,0.999697,0.000004,1.000000,-142.667007,66.990997,-5.865540,0.999996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,G1
3,114.033997,107.335999,82.494598,0.000000,0.000000,1.303220,1.226669,0.942777,0.000000,0.000000,62.356098,75.329102,0.000000,0.000000,-133.647995,317.751007,99.126404,-83.801102,313.114014,61.950401,-21.368700,271.881989,70.702599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.161518,0.767145,-0.620806,-80.202400,264.783997,102.188004,58.111698,0.129968,-0.607051,-0.783963,-60.382599,238.097000,135.059998,-58.590401,239.231995,135.156006,-7.005220,18.536800,-7.680240,0.283579,-0.091628,-0.255165,-0.962546,0.960395,-0.268381,0.074916,0.270249,0.962660,-0.015827,-0.067871,0.035446,0.997064,0.001776,87.501892,-92.368698,-14.080300,-1.200800,0.998207,2.035624,2.928748,1.893664,0.000000,0.000000,-100.729111,161.399643,225.652496,-49.029499,147.962997,195.597565,5.787601,142.900558,175.079788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.329199,2.460290,1.921464,0.000000,0.000000,G0
3,114.754997,108.946999,84.693298,0.000000,0.000000,1.285269,1.220225,0.948581,0.000000,0.000000,57.879002,78.460800,0.000000,0.000000,-87.938904,321.539001,151.203003,-46.137199,315.601990,111.612999,13.751700,265.024994,108.226997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.071144,0.836383,-0.543509,-45.102001,260.665985,144.354996,59.145699,-0.082388,0.538101,0.838844,-29.018700,224.727005,169.216995,-27.841999,224.421005,167.673996,0.123155,-18.039499,8.408560,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,89.284622,0.000000,0.000000,0.000000,0.000000,1.963942,2.957754,1.907531,0.000000,0.000000,-74.207695,160.112167,256.103424,-31.440001,142.818802,223.893158,25.267185,129.646652,196.200272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.161692,2.313767,1.812873,0.000000,0.000000,G0
3,114.306999,108.170998,84.600197,0.000000,0.000000,1.303370,1.233413,0.964642,0.000000,0.000000,59.756802,80.970596,0.000000,0.000000,27.155600,345.497986,108.492996,76.157097,326.092010,80.330299,120.191002,259.045990,91.379601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.275655,0.788291,-0.550102,49.716702,273.221008,104.620003,61.300098,0.055884,0.558164,0.827847,56.435600,240.839996,143.923996,58.443298,240.298996,143.272995,13.994600,-3.469610,-6.751410,0.387056,0.295530,0.411442,0.862193,0.932485,0.334442,-0.136455,-0.316452,0.938547,0.137794,0.174154,-0.085310,0.981016,0.575862,87.700729,115.360001,7.258520,-30.794300,0.409575,2.058636,2.954899,1.937344,0.000000,0.000000,-33.531593,171.950745,229.601440,11.692795,141.743347,208.976410,68.625114,111.582947,194.285400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.510314,2.666554,2.133013,0.000000,0.000000,G0
2,118.549004,87.655197,0.000000,0.000000,0.000000,1.231205,0.910354,0.000000,0.000000,0.000000,79.937500,0.000000,0.000000,0.000000,97.823097,325.634003,31.693501,137.347000,259.394989,52.673401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.471949,0.484847,-0.736334,69.093697,252.600998,37.776100,68.414497,-0.080425,0.855394,0.511696,72.585403,238.386002,107.882004,72.718697,241.442993,106.903999,-10.204300,-0.809463,6.212720,0.405934,0.858339,0.505499,0.087892,0.978606,0.069967,-0.193479,0.000554,0.939500,0.342549,0.205741,-0.335328,0.919362,0.539339,96.286873,19.003300,2.838720,-43.002899,0.456993,2.214042,2.328942,0.000000,0.000000,0.000000,12.535690,238.015747,164.758759,65.703995,185.794037,164.450684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.876821,1.576564,0.000000,0.000000,0.000000,G0
3,114.218002,106.218002,82.479202,0.000000,0.000000,1.327050,1.234093,0.958293,0.000000,0.000000,62.857399,78.724297,0.000000,0.000000,-83.122200,333.666992,93.629601,-32.811501,323.286987,57.406200,27.765200,273.933990,67.008499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.054724,0.791052,-0.609297,-34.556198,274.622986,95.886398,58.966301,-0.054776,0.606914,0.792878,-19.007601,245.977997,128.925003,-19.844299,246.945999,129.257004,14.110800,-13.469000,5.508790,0.499328,-0.577492,-0.578334,-0.576223,0.918623,-0.235138,0.317556,0.316694,0.918742,-0.235836,-0.236298,0.317212,0.918444,0.000033,86.069313,-121.073997,3.161680,21.505699,0.999967,2.040881,2.918368,1.869326,0.000000,0.000000,-71.550896,166.400253,222.464508,-20.632402,147.234436,193.008270,37.306248,136.015259,173.238525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.456724,2.585765,2.025676,0.000000,0.000000,G0
3,114.385002,108.686996,84.921303,0.000000,0.000000,1.285272,1.221251,0.954205,0.000000,0.000000,61.020100,76.148300,0.000000,0.000000,-161.778000,296.821014,106.141998,-116.018997,296.338989,65.776901,-49.206100,259.855988,67.661201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.274025,0.726717,-0.629914,-102.563004,252.031998,108.935997,57.985699,-0.180700,0.604414,0.775907,-80.304802,222.919006,137.518997,-79.610603,226.292999,135.725006,4.263370,8.703120,13.463400,0.219749,-0.091276,-0.294954,-0.951142,0.976153,-0.206686,0.066383,0.207981,0.978044,-0.013150,-0.062207,0.026643,0.997708,0.007044,88.996643,-82.145599,-27.885000,5.308980,0.992353,1.992827,2.971185,1.860104,0.000000,0.000000,-108.843018,156.436920,227.826111,-59.648525,146.843933,195.358322,-5.443016,143.795868,168.261444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.170595,2.311467,1.794502,0.000000,0.000000,G0
3,103.779999,96.294403,77.522697,0.000000,0.000000,1.353407,1.255783,1.010986,0.000000,0.000000,61.220100,76.397102,0.000000,0.000000,-96.970001,245.919998,131.307999,-47.850601,237.343002,95.788803,13.827800,193.487000,106.225998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.060129,0.821421,-0.567144,-43.121399,190.298996,140.514008,58.310200,0.124525,0.569907,0.812219,-32.036499,172.322998,165.033997,-30.891001,171.154999,163.806000,-0.480165,-0.412046,5.469280,0.234600,0.048415,-0.049243,0.997613,0.972672,0.231833,0.012770,-0.231964,0.972674,0.009909,-0.010124,-0.012600,0.999869,0.000498,76.680656,65.744202,-61.513699,29.767700,0.999500,1.615008,2.482316,1.353646,0.000000,0.000000,-88.950958,136.371994,206.944595,-39.221508,119.461128,177.179459,19.711866,113.104881,161.725220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.739213,1.871524,1.276168,0.000000,0.000000,G0
3,101.711998,96.608200,81.251503,0.000000,0.000000,1.321472,1.255162,1.055643,0.000000,0.000000,61.703300,76.572304,0.000000,0.000000,-1.858190,271.247009,128.031006,50.279202,251.615005,101.505997,96.999901,193.727005,119.657997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.282844,0.799682,-0.529630,44.692200,219.270996,158.149002,60.727200,0.255445,0.469433,0.845210,35.709400,187.940002,172.684006,35.044899,189.684006,173.085007,-9.723150,-69.006302,-33.374100,0.288648,0.050239,0.302213,0.951916,0.958734,0.271597,-0.084048,-0.270340,0.962408,0.026202,0.088005,-0.002399,0.996117,0.003038,76.968521,94.175598,12.821500,6.990130,0.996955,1.727777,2.483454,1.486037,0.000000,0.000000,-43.882225,152.432877,206.721695,4.551094,122.328384,187.132629,63.346733,98.579742,182.674103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.930357,2.100502,1.545845,0.000000,0.000000,G0
3,107.902000,102.800003,82.003998,0.000000,0.000000,1.309721,1.247798,0.995378,0.000000,0.000000,61.320599,77.875702,0.000000,0.000000,51.454899,318.411987,104.627998,104.009003,295.519989,82.852303,141.537003,230.227997,102.684998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.365681,0.712434,-0.598928,68.068398,238.712006,101.003998,65.377403,-0.304709,-0.516397,-0.800304,78.148697,226.570999,154.580994,81.180702,226.231003,154.227997,-23.048599,8.868420,2.158310,0.135128,0.504725,0.170473,0.846281,0.993206,0.114793,-0.019072,-0.113225,0.991149,0.069310,0.026860,-0.066680,0.997413,0.004308,82.384705,51.595798,40.663502,-19.397301,0.995568,1.893409,2.821465,1.791884,0.000000,0.000000,-15.464344,188.037308,214.231201,31.256752,153.781219,202.009048,85.120209,120.314598,195.086838,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.221273,2.414890,1.872662,0.000000,0.000000,G0
3,113.335999,107.035004,81.910103,0.000000,0.000000,1.309384,1.236578,0.946311,0.000000,0.000000,61.889000,77.299400,0.000000,0.000000,-40.971500,338.256989,93.719101,10.763500,324.093994,62.845901,62.666401,268.881012,78.102699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.127493,0.785745,-0.605269,-0.476887,271.695007,97.487099,59.673500,-0.021524,-0.607914,-0.793711,9.497630,246.039001,136.072998,10.562000,246.584000,136.033997,-32.099098,-23.086000,9.452140,0.264695,-0.074281,-0.000505,-0.997237,0.965365,-0.260891,0.002712,0.260893,0.965172,-0.019415,0.002448,0.019451,0.999808,0.000042,86.557076,-86.296501,28.814899,-20.692101,0.999958,1.976647,2.847786,1.926735,0.000000,0.000000,-66.959023,178.094711,217.094055,-17.028553,152.810333,194.787811,40.739098,133.742050,182.201904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.354919,2.518441,1.986993,0.000000,0.000000,G0
1,121.545998,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.426270,316.751007,155.296997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013650,0.807612,-0.589556,-5.720900,255.690002,188.313004,61.237701,-0.123553,0.586455,0.800503,-2.878420,202.438995,196.572006,11.449700,204.218002,167.145996,-37.894501,-33.807098,86.939301,0.096299,-0.887952,0.267742,-0.373973,0.999020,-0.037059,-0.024205,0.034856,0.995699,-0.085840,0.027282,0.084913,0.996015,0.000000,121.545288,-87.563904,16.420700,139.587997,1.000000,2.232795,0.000000,0.000000,0.000000,0.000000,-6.667535,184.144958,252.099289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.350897,0.000000,0.000000,0.000000,0.000000,G2
1,132.102005,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.348490,339.815002,52.295601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.036512,0.493398,-0.869037,6.598580,280.007996,96.287003,62.824100,0.012199,0.869772,0.493303,8.641070,220.580002,109.160004,11.532600,224.339005,115.330002,1.177030,-8.068760,-11.496900,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,132.102402,0.000000,0.000000,0.000000,0.000000,1.138387,0.000000,0.000000,0.000000,0.000000,13.798422,279.681671,158.210266,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.922587,0.000000,0.000000,0.000000,0.000000,G2
1,132.712006,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.233803,342.483002,25.539301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100617,0.368745,-0.924069,60.353600,292.459015,82.629799,72.147003,0.155129,0.911608,0.380664,51.338501,228.768005,88.452003,53.705700,229.776993,89.026604,-7.331970,5.081030,10.447600,0.055810,0.472886,0.357894,0.805165,0.998791,0.045176,-0.019371,-0.044649,0.998642,0.026827,0.020556,-0.025929,0.999452,0.038068,132.711975,68.710098,3.721490,-26.349899,0.953670,0.978259,0.000000,0.000000,0.000000,0.000000,67.109543,301.714386,127.704803,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.833086,0.000000,0.000000,0.000000,0.000000,G2
1,132.664993,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.962997,331.052002,6.310170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.220961,0.339672,-0.914220,-74.937202,290.084015,71.435997,74.304398,-0.185621,0.905609,0.381336,-61.537800,224.936996,75.486801,-60.905800,225.294998,75.997803,0.923878,-7.608500,-0.539514,0.055588,0.050295,-0.392167,-0.918518,0.998459,-0.051062,0.021717,0.051001,0.998693,0.003351,-0.021859,-0.002238,0.999759,0.000000,132.665543,-175.184006,-11.620600,-19.093300,1.000000,1.217102,0.000000,0.000000,0.000000,0.000000,-72.461441,287.238007,124.234573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.972287,0.000000,0.000000,0.000000,0.000000,G2
1,120.252998,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-48.679401,308.446991,130.175003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.119271,0.768469,-0.628673,-41.369301,246.207001,163.020004,58.360600,-0.180575,0.605843,0.774821,-33.327301,199.664993,179.080002,-40.248402,205.931000,151.235992,0.530786,36.205700,-47.318199,0.138968,-0.988162,0.117190,0.099007,0.999773,0.012598,-0.017177,-0.014831,0.990492,-0.136770,0.015290,0.136994,0.990454,0.000003,120.253517,44.113701,-21.641399,119.538002,0.999997,2.274336,0.000000,0.000000,0.000000,0.000000,-29.476715,184.723145,231.391647,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.338842,0.000000,0.000000,0.000000,0.000000,G2
1,133.587997,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.264900,408.795990,159.330994,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.033062,0.733634,-0.678740,21.608299,343.678986,201.740005,77.435898,0.012599,0.679363,0.733694,22.055099,276.167999,175.298996,22.712099,278.217010,174.979996,-10.889000,-75.664398,39.280399,0.044627,0.083599,-0.366236,0.926759,0.999011,0.041316,0.016416,-0.041377,0.999138,0.003392,-0.016262,-0.004068,0.999860,0.000000,133.588120,68.088097,95.302498,28.041300,1.000000,1.756893,0.000000,0.000000,0.000000,0.000000,27.581701,268.628418,289.010559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.430212,0.000000,0.000000,0.000000,0.000000,G2
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.144678,0.350367,-0.925371,-34.737202,312.936005,54.850700,77.261703,-0.108496,0.923954,0.366794,-23.796200,245.268997,55.784199,-19.480101,242.776993,72.885498,-4.393800,37.147701,-45.855000,0.065107,0.908951,-0.009407,-0.416797,0.999632,-0.027135,-0.000191,0.027099,0.997881,0.059146,-0.001415,-0.059129,0.998249,0.000000,1.000000,-66.695297,80.241501,-145.944000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,G2
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.299784,0.308705,-0.902680,-114.133003,302.192993,67.642303,78.737900,-0.283836,0.874489,0.393327,-91.038696,234.932007,64.653297,-92.584297,236.078995,66.181801,24.571800,-7.921370,-14.170500,0.061862,-0.174715,-0.332584,-0.926748,0.998146,-0.057183,0.020871,0.057406,0.998299,-0.010212,-0.020252,0.011391,0.999730,0.000058,1.000000,-69.518097,-6.468680,4.218970,0.999941,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,G2
1,127.573997,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10.896300,315.214996,3.786640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.113485,0.368679,-0.922603,-1.820270,272.252014,65.888603,69.259399,-0.057912,0.924569,0.376588,2.674640,212.449997,78.152000,1.405050,215.697998,77.172096,8.469840,13.691900,-14.821900,0.058317,0.031920,0.422356,0.905868,0.998302,0.052821,-0.024568,-0.052775,0.998603,0.002511,0.024666,-0.001210,0.999695,0.000783,127.573601,114.999001,-26.036200,6.225340,0.999151,1.097072,0.000000,0.000000,0.000000,0.000000,2.036013,273.201752,108.922920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.893258,0.000000,0.000000,0.000000,0.000000,G2
1,127.800003,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,87.026100,298.510010,11.093200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042856,0.356879,-0.933167,75.754898,250.294998,65.903297,64.402298,0.169065,0.917964,0.358830,66.687599,195.167999,83.478798,65.304901,196.102997,83.838203,15.303600,1.070230,-36.741402,0.038475,0.045314,0.257837,0.965125,0.999261,0.037133,-0.009886,-0.037116,0.999309,0.001927,0.009950,-0.001559,0.999949,0.000001,127.800240,96.099197,-16.511700,7.239030,0.999999,0.894043,0.000000,0.000000,0.000000,0.000000,82.744370,262.854309,104.325668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.781765,0.000000,0.000000,0.000000,0.000000,G2
1,107.424004,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,68.143402,234.108002,28.621099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.195262,0.508734,-0.838488,31.471800,212.143997,72.373199,53.080700,0.109133,-0.860906,-0.496921,27.041599,188.070999,116.547997,27.316200,190.770004,115.693001,-33.015900,-327.976013,49.565399,0.016985,0.134845,-0.293855,0.946291,0.999858,0.016067,0.005009,-0.016078,0.999868,0.002250,-0.004973,-0.002330,0.999985,0.000001,107.423935,-5.162790,-82.405296,52.442699,0.999999,1.512414,0.000000,0.000000,0.000000,0.000000,46.975815,178.958160,119.518288,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.009142,0.000000,0.000000,0.000000,0.000000,G3
