@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,4,7-11,12'

@attribute numFingers numeric
@attribute fingersExtended numeric
@attribute Max_X numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
2,1110,0.508264,79.0737,64.109596,0,0,0,G6
3,1110,0.622914,67.488503,75.240097,62.428299,0,0,G6
1,1110,0.004846,98.881897,0,0,0,0,G6
1,1110,-0.563037,106.240997,0,0,0,0,G6
3,1110,0.184303,104.314003,113.625,96.022301,0,0,G6
2,10001,1.172664,58.949001,101.762001,0,0,0,G7
2,10001,1.219794,87.972702,88.479698,0,0,0,G7
0,10001,0,0,0,0,0,0,G7
1,10001,-0.152401,90.546303,0,0,0,0,G7
2,10001,1.045063,99.246498,102.831001,0,0,0,G7
2,10001,1.187844,91.402496,101.484001,0,0,0,G7
0,10001,0,0,0,0,0,0,G7
2,10001,1.172019,95.241402,103.203003,0,0,0,G7
2,10001,1.116929,102.263,93.541298,0,0,0,G7
2,10001,1.323805,98.460403,95.286301,0,0,0,G7
3,11001,0.89502,86.799797,92.116501,83.1082,0,0,G8
3,11001,0.857352,79.005501,91.4468,77.416397,0,0,G8
2,11001,-0.245824,81.095299,97.585403,0,0,0,G8
2,11001,-0.206555,74.141296,81.246399,0,0,0,G8
3,11001,0.644384,78.860802,98.564201,84.312202,0,0,G8
3,11001,0.731228,81.182297,93.993401,82.988701,0,0,G8
3,11001,1.015224,70.255096,85.394302,85.4189,0,0,G8
2,11001,0.221916,101.375999,88.153099,0,0,0,G8
3,11001,0.887352,82.209396,88.775703,83.366798,0,0,G8
3,11001,1.033524,83.186897,98.284203,81.602402,0,0,G8
5,11111,1.074907,82.814301,97.851196,97.969101,95.993599,86.533501,G9
5,11111,1.392195,83.773399,80.474503,81.842598,77.358299,75.571198,G9
5,11111,0.94556,85.929604,99.310699,103.797997,97.773399,89.068497,G9
5,11111,0.939469,87.155296,102.436996,106.93,103.875,87.506798,G9
5,11111,0.943199,84.823196,100.266998,100.754997,95.070503,85.332603,G9
4,11111,0.896367,77.410599,81.549301,82.451401,80.917297,0,G9
5,11111,0.667916,79.670197,97.969299,97.633698,94.521698,84.598701,G9
5,11111,0.58002,82.8722,96.412102,96.740997,95.287102,88.054001,G9
5,11111,1.052728,83.753998,101.263,101.273003,92.606499,87.68,G9
5,11111,0.936526,84.850899,98.7966,98.488297,97.539299,87.046997,G9
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
1,0,0.556589,121.388,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
3,1101,0.598957,113.667,109.943001,78.867302,0,0,G0
3,1101,0.553095,111.152,114.227997,79.508904,0,0,G0
3,1101,0.616175,108.948997,114.024002,82.833603,0,0,G0
3,1101,0.612207,111.351997,115.962997,81.410301,0,0,G0
3,1101,0.463449,114.665001,120.264999,78.408096,0,0,G0
3,1101,0.705224,111.203003,115.686996,81.647003,0,0,G0
3,1101,0.483673,117.808998,119.712997,79.7882,0,0,G0
3,1101,0.628469,113.776001,107.865997,80.530899,0,0,G0
3,1101,0.528844,115.931,111.848999,79.299896,0,0,G0
3,1101,0.721161,111.573997,114.212997,84.373001,0,0,G0
0,1000,0,0,0,0,0,0,G2
0,1000,0,0,0,0,0,0,G2
0,1000,0,0,0,0,0,0,G2
0,1000,0,0,0,0,0,0,G2
0,1000,0,0,0,0,0,0,G2
0,1000,0,0,0,0,0,0,G2
0,1000,0,0,0,0,0,0,G2
0,1000,0,0,0,0,0,0,G2
0,1000,0,0,0,0,0,0,G2
0,1000,0,0,0,0,0,0,G2
1,1,0.467396,127.955002,0,0,0,0,G3
1,1,0.461049,113.902,0,0,0,0,G3
1,1,0.486204,105.777,0,0,0,0,G3
1,1,0.466035,119.129997,0,0,0,0,G3
0,1,0,0,0,0,0,0,G3
0,1,0,0,0,0,0,0,G3
0,1,0,0,0,0,0,0,G3
1,1,0.270761,102.985001,0,0,0,0,G3
1,1,0.231942,94.6408,0,0,0,0,G3
1,1,0.384351,102.290001,0,0,0,0,G3
2,11000,-0.009127,98.882004,113.543999,0,0,0,G4
2,11000,-0.182513,98.061897,112.415001,0,0,0,G4
2,11000,-0.239257,85.927101,94.686897,0,0,0,G4
1,11000,-0.890757,101.910004,0,0,0,0,G4
3,11000,0.274832,100.939003,121.348999,58.541901,0,0,G4
1,11000,-0.968462,101.954002,0,0,0,0,G4
2,11000,0.182582,91.906502,113.844002,0,0,0,G4
2,11000,-0.090671,107.059998,136.764999,0,0,0,G4
2,11000,-0.064743,100.056999,113.880997,0,0,0,G4
2,11000,0.172381,91.9263,117.051003,0,0,0,G4
2,1100,0.552577,110.043999,111.070999,0,0,0,G5
1,1100,0.234747,131.501007,0,0,0,0,G5
1,1100,0.347492,120.014,0,0,0,0,G5
0,1100,0,0,0,0,0,0,G5
2,1100,0.402656,109.763,101.042,0,0,0,G5
2,1100,0.407046,114.003998,100.661003,0,0,0,G5
2,1100,0.239673,109.888,108.375,0,0,0,G5
2,1100,0.312447,105.803001,108.491997,0,0,0,G5
0,1100,0,0,0,0,0,0,G5
2,1100,0.415659,109.535004,110.794998,0,0,0,G5
3,1110,0.582497,103.264999,107.142998,98.244301,0,0,G6
3,1110,0.59541,103.014,105.084999,95.687698,0,0,G6
3,1110,0.532532,103.790001,104.272003,97.422501,0,0,G6
3,1110,0.623132,103.233002,104.519997,93.672501,0,0,G6
3,1110,0.4485,106.717003,107.475998,93.848801,0,0,G6
3,1110,0.62582,109.222,111.559998,97.611397,0,0,G6
3,1110,0.483239,106.129997,97.522102,94.187401,0,0,G6
3,1110,0.740884,98.711197,99.897202,94.7108,0,0,G6
3,1110,0.750233,85.370796,87.061401,79.051399,0,0,G6
3,1110,0.791949,86.021301,90.941498,80.699997,0,0,G6
2,10001,0.943968,94.689003,94.3311,0,0,0,G7
3,10001,1.077569,96.646004,60.437698,96.646599,0,0,G7
3,10001,3.403178,91.976601,90.056702,99.867996,0,0,G7
3,10001,1.058594,94.789902,58.746201,98.2967,0,0,G7
2,10001,1.095505,96.646103,102.93,0,0,0,G7
3,10001,1.006503,91.581596,55.698799,97.9375,0,0,G7
2,10001,1.069142,83.861702,91.912697,0,0,0,G7
2,10001,0.981127,94.878304,96.476196,0,0,0,G7
2,10001,0.885921,90.667099,94.402802,0,0,0,G7
2,10001,0.849016,91.051804,94.603104,0,0,0,G7
4,11001,1.227301,82.238602,93.128799,44.438099,88.439499,0,G8
3,11001,0.992309,84.8255,102.462997,87.2211,0,0,G8
3,11001,0.677979,88.339401,101.183998,89.328697,0,0,G8
3,11001,1.123231,72.797699,96.658699,92.591301,0,0,G8
3,11001,0.974945,85.916603,99.562302,86.389702,0,0,G8
3,11001,1.000095,80.740501,96.404099,83.510201,0,0,G8
3,11001,0.930347,91.829201,99.7323,81.940903,0,0,G8
3,11001,0.750694,89.4189,101.901001,81.338799,0,0,G8
3,11001,0.791638,87.555901,100.580002,83.341499,0,0,G8
3,11001,0.925355,84.244904,90.264801,78.135498,0,0,G8
5,11111,1.127704,92.300499,107.556999,111.091003,90.751701,109.633003,G9
5,11111,1.1819,92.644302,107.420998,108.861,90.041702,108.103996,G9
5,11111,1.383087,93.235603,107.357002,109.306999,91.104897,106.778999,G9
4,11111,1.049647,95.805099,110.639999,109.094002,106.144997,0,G9
5,11111,1.346604,95.587502,108.453003,109.801003,90.9459,106.782997,G9
5,11111,1.247788,93.140297,110.074997,113.100998,95.463898,114.477997,G9
5,11111,1.202673,92.645203,106.183998,111.914001,80.253502,110.303001,G9
4,11111,0.883985,97.653702,111.644997,115.605003,102.017998,0,G9
5,11111,1.361782,87.363998,105.891998,110.329002,106.975998,106.117996,G9
4,11111,1.007664,93.828102,110.912003,116.084999,108.559998,0,G9
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
3,1101,0.597382,110.307999,112.932999,84.0597,0,0,G0
3,1101,0.681706,111.892998,112.419998,84.806,0,0,G0
3,1101,0.686494,107.433998,109.322998,81.563698,0,0,G0
2,1101,0.505489,114.942001,87.376801,0,0,0,G0
3,1101,0.809986,102.973999,105.472,85.596298,0,0,G0
3,1101,0.848038,105.858002,108.678001,85.979599,0,0,G0
3,1101,0.606749,109.549004,111.917999,84.094803,0,0,G0
3,1101,0.564187,109.082001,109.418999,81.8694,0,0,G0
1,1101,-0.360713,112.801003,0,0,0,0,G0
3,1101,0.68375,108.619003,110.466003,83.3601,0,0,G0
1,1000,-0.324908,126.156998,0,0,0,0,G2
1,1000,-0.244712,99.199699,0,0,0,0,G2
1,1000,-0.085464,127.579002,0,0,0,0,G2
1,1000,-0.302308,109.209999,0,0,0,0,G2
0,1000,0,0,0,0,0,0,G2
1,1000,-0.20352,114.376999,0,0,0,0,G2
1,1000,-0.217339,123.617996,0,0,0,0,G2
0,1000,0,0,0,0,0,0,G2
2,1000,0.074399,111.820999,56.8241,0,0,0,G2
1,1000,-0.157849,114.342003,0,0,0,0,G2
1,1,0.330429,100.399002,0,0,0,0,G3
1,1,0.174462,110.445999,0,0,0,0,G3
1,1,0.285143,109.883003,0,0,0,0,G3
1,1,0.411038,110.987,0,0,0,0,G3
1,1,0.234592,112.056,0,0,0,0,G3
1,1,0.134083,112.288002,0,0,0,0,G3
1,1,0.04225,110.852997,0,0,0,0,G3
1,1,0.286535,111.07,0,0,0,0,G3
1,1,0.382666,112.137001,0,0,0,0,G3
1,1,0.296203,106.795998,0,0,0,0,G3
1,11000,-0.965539,88.909103,0,0,0,0,G4
3,11000,0.119147,94.022003,114.278999,59.9491,0,0,G4
3,11000,0.231276,93.9048,112.946999,59.6758,0,0,G4
2,11000,-0.14338,93.477501,113.156998,0,0,0,G4
2,11000,-0.373114,94.238403,124.040001,0,0,0,G4
2,11000,-0.547359,96.060303,136.304001,0,0,0,G4
2,11000,-0.176782,92.564003,119.834999,0,0,0,G4
2,11000,0.001529,88.450897,113.121002,0,0,0,G4
2,11000,-0.272443,90.686203,113.917,0,0,0,G4
2,11000,-0.230886,89.681999,113.488998,0,0,0,G4
2,1100,0.092056,105.624001,109.487999,0,0,0,G5
2,1100,0.274169,111.125,116.516998,0,0,0,G5
2,1100,0.224598,111.490997,115.303001,0,0,0,G5
1,1100,-0.106119,125.541,0,0,0,0,G5
2,1100,0.08176,108.882004,113.047997,0,0,0,G5
2,1100,0.301604,111.018997,116.507004,0,0,0,G5
1,1100,0.170835,123.685997,0,0,0,0,G5
2,1100,0.11474,107.739998,111.531998,0,0,0,G5
2,1100,0.10985,107.837997,112.362999,0,0,0,G5
2,1100,0.018719,107.597,111.692001,0,0,0,G5
3,1110,0.413602,97.534302,103.983002,93.418602,0,0,G6
3,1110,0.377758,95.406898,100.663002,90.8694,0,0,G6
3,1110,0.298367,97.634804,102.661003,89.828598,0,0,G6
3,1110,0.459313,93.543198,102.556,92.703903,0,0,G6
3,1110,0.491706,94.329102,103.858002,93.933701,0,0,G6
3,1110,0.256337,106.5,108.800003,96.276398,0,0,G6
3,1110,0.488008,99.329903,104.403999,96.074303,0,0,G6
3,1110,0.50416,100.794998,104.371002,94.409698,0,0,G6
3,1110,0.457934,99.272102,104.390999,94.250801,0,0,G6
3,1110,0.374892,105.283997,112.306999,99.891098,0,0,G6
2,10001,0.701891,84.707397,102.323997,0,0,0,G7
1,10001,-0.820075,102.261002,0,0,0,0,G7
1,10001,-0.818262,101.074997,0,0,0,0,G7
2,10001,0.768414,87.361603,104.053001,0,0,0,G7
2,10001,0.785725,90.276199,106.555,0,0,0,G7
2,10001,1.105771,82.487602,107.574997,0,0,0,G7
2,10001,0.548605,85.168404,101.719002,0,0,0,G7
2,10001,0.248988,88.168999,105.239998,0,0,0,G7
2,10001,0.527894,85.558601,102.720001,0,0,0,G7
2,10001,0.619472,84.681602,101.963997,0,0,0,G7
4,11001,0.485468,79.917503,117.737,58.846401,102.653999,0,G8
3,11001,0.955128,82.231102,109.598999,100.142998,0,0,G8
3,11001,0.766878,81.144096,114.554001,102.672997,0,0,G8
4,11001,1.305254,81.803299,111.632004,58.799301,103.133003,0,G8
3,11001,0.937405,80.665802,109.061996,97.741402,0,0,G8
3,11001,0.633478,80.8983,112.011002,100.140999,0,0,G8
3,11001,0.961441,84.906097,114.383003,102.408997,0,0,G8
3,11001,1.20847,81.862503,110.924004,101.410004,0,0,G8
4,11001,1.363419,81.550598,109.453003,55.408901,99.901001,0,G8
3,11001,0.977304,79.839699,108.863998,97.634102,0,0,G8
5,11111,0.835729,79.952301,101.342003,109.290001,100.373001,91.617996,G9
5,11111,0.911842,82.904099,103.225998,111.866997,103.086998,94.668404,G9
5,11111,1.011594,81.021599,102.337997,111.112999,103.182999,94.300102,G9
5,11111,0.799858,82.238197,102.440002,110.885002,101.761002,92.721298,G9
5,11111,0.800566,80.007004,104.501999,112.861,104.692001,95.200699,G9
5,11111,0.98364,79.902199,103.269997,111.630997,105.085999,95.6688,G9
5,11111,0.788263,73.489098,110.897003,115.253998,106.019997,95.544502,G9
5,11111,0.839511,82.839203,103.970001,111.337997,103.653999,94.458603,G9
5,11111,0.599558,81.2696,106.013,114.398003,104.795998,96.304901,G9
5,11111,0.929799,78.883301,97.839798,105.885002,97.932701,91.623299,G9
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
3,1101,0.445864,114.033997,107.335999,82.494598,0,0,G0
3,1101,0.479034,114.754997,108.946999,84.693298,0,0,G0
3,1101,0.726965,114.306999,108.170998,84.600197,0,0,G0
2,1101,0.67259,118.549004,87.655197,0,0,0,G0
3,1101,0.543432,114.218002,106.218002,82.479202,0,0,G0
3,1101,0.349437,114.385002,108.686996,84.921303,0,0,G0
3,1101,0.598121,103.779999,96.294403,77.522697,0,0,G0
3,1101,0.796306,101.711998,96.6082,81.251503,0,0,G0
3,1101,0.769418,107.902,102.800003,82.003998,0,0,G0
3,1101,0.614263,113.335999,107.035004,81.910103,0,0,G0
1,1000,-0.012735,121.545998,0,0,0,0,G2
1,1000,0.005355,132.102005,0,0,0,0,G2
1,1000,0.202659,132.712006,0,0,0,0,G2
1,1000,-0.297177,132.664993,0,0,0,0,G2
1,1000,-0.127664,120.252998,0,0,0,0,G2
1,1000,-0.005915,133.587997,0,0,0,0,G2
0,1000,0,0,0,0,0,0,G2
0,1000,0,0,0,0,0,0,G2
1,1000,-0.106377,127.573997,0,0,0,0,G2
1,1000,0.159143,127.800003,0,0,0,0,G2
1,1,0.382613,107.424004,0,0,0,0,G3
1,1,0.214919,110.226997,0,0,0,0,G3
1,1,0.182696,109.589996,0,0,0,0,G3
1,1,-0.280551,111.677002,0,0,0,0,G3
1,1,0.305531,109.510002,0,0,0,0,G3
1,1,0.417575,106.921997,0,0,0,0,G3
1,1,0.412537,109.171997,0,0,0,0,G3
1,1,-0.067955,112.369003,0,0,0,0,G3
1,1,0.042513,111.540001,0,0,0,0,G3
1,1,0.380809,108.997002,0,0,0,0,G3
2,11000,-0.909986,112.504997,86.384804,0,0,0,G4
2,11000,0.087269,83.745201,114.107002,0,0,0,G4
2,11000,-0.486802,88.440498,121.484001,0,0,0,G4
2,11000,-0.045499,84.627701,118.718002,0,0,0,G4
2,11000,0.10864,81.505501,115.496002,0,0,0,G4
2,11000,-0.06354,84.817802,112.670998,0,0,0,G4
2,11000,-0.314816,91.6884,130.067993,0,0,0,G4
2,11000,-0.289388,88.8731,119.274002,0,0,0,G4
2,11000,0.413275,84.906502,120.306,0,0,0,G4
2,11000,-0.778183,88.778198,115.438004,0,0,0,G4
2,1100,0.168277,114.861,111.185997,0,0,0,G5
2,1100,0.433333,120.797997,125.862,0,0,0,G5
2,1100,-0.012718,115.963997,117.711998,0,0,0,G5
1,1100,0.181923,133.296005,0,0,0,0,G5
2,1100,0.490639,122.689003,125.191002,0,0,0,G5
2,1100,0.315048,113.371002,113.492996,0,0,0,G5
2,1100,-0.059789,120.75,122.082001,0,0,0,G5
0,1100,0,0,0,0,0,0,G5
1,1100,0.287377,132.563004,0,0,0,0,G5
1,1100,0.480632,120.946999,0,0,0,0,G5
3,1110,0.081234,117.856003,127.331001,107.888,0,0,G6
3,1110,0.42676,115.115997,125.188004,107.098,0,0,G6
3,1110,0.172185,114.258003,121.148003,106.162003,0,0,G6
3,1110,0.608557,106.654999,115.459999,100.721001,0,0,G6
3,1110,0.46298,102.941002,111.182999,94.028397,0,0,G6
3,1110,0.092397,117.824997,125.817001,105.157997,0,0,G6
2,1110,0.192309,115.857002,101.844002,0,0,0,G6
3,1110,0.647684,106.077003,113.533997,99.608299,0,0,G6
3,1110,0.65487,97.828598,105.801003,91.764603,0,0,G6
3,1110,0.141944,109.481003,115.739998,96.832298,0,0,G6
2,10001,0.840307,92.465897,104.389999,0,0,0,G7
2,10001,0.516876,86.477501,107.888,0,0,0,G7
1,10001,0.521569,105.713997,0,0,0,0,G7
2,10001,0.103685,92.839203,108.990997,0,0,0,G7
2,10001,0.331051,88.966202,107.961998,0,0,0,G7
2,10001,0.845901,87.446899,105.870003,0,0,0,G7
2,10001,0.720649,89.120003,105.870003,0,0,0,G7
2,10001,0.146131,92.748596,107.819,0,0,0,G7
2,10001,0.524327,90.652603,105.734001,0,0,0,G7
2,10001,0.922788,91.943497,103.871002,0,0,0,G7
3,11001,0.238445,97.8741,120.464996,108.099998,0,0,G8
3,11001,0.282635,89.762802,118.289001,109.596001,0,0,G8
4,11001,1.082419,85.985901,105.847,44.543301,100.291,0,G8
3,11001,0.97525,84.586304,106.827003,99.371902,0,0,G8
4,11001,0.529585,86.568398,116.733002,53.025299,106.366997,0,G8
3,11001,0.034141,94.765404,119.568001,109.311996,0,0,G8
3,11001,0.226677,103.677002,118.615997,109.098,0,0,G8
4,11001,0.948481,80.841103,106.757004,45.122398,102.042999,0,G8
3,11001,0.915602,83.197601,106.728996,100.026001,0,0,G8
3,11001,0.51753,88.962303,113.296997,105.347,0,0,G8
5,11111,0.779635,84.452904,114.170998,125.663002,114.528,105.158997,G9
5,11111,0.971793,86.075401,111.513,120.135002,113.441002,107.149002,G9
5,11111,1.335971,84.275803,105.819,113.370003,109.292999,106.396004,G9
5,11111,1.170982,86.757896,108.793999,104.779999,103.154999,108.224998,G9
5,11111,0.487906,99.128998,128.041,129.826004,121.059998,116.424004,G9
5,11111,0.951539,85.351402,104.537003,116.370003,110.804001,104.875999,G9
5,11111,1.292913,83.301399,102.974998,110.834,107.999001,104.900002,G9
5,11111,1.302239,86.006798,108.258003,123.237,111.288002,105.964996,G9
5,11111,1.366719,87.2743,111.644997,117.620003,94.097504,107.445999,G9
5,11111,1.255683,92.258102,102.202003,108.662003,99.161003,96.075897,G9
1,0,-0.659883,72.840599,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
1,0,-0.536885,72.498497,0,0,0,0,G1
3,1101,0.607003,101.483002,104.063004,85.142998,0,0,G0
3,1101,0.621065,103.109001,104.693001,87.146103,0,0,G0
3,1101,0.710747,98.314796,100.727997,82.5103,0,0,G0
3,1101,0.714895,97.702599,100.194,82.628304,0,0,G0
3,1101,0.627897,103.015999,104.728996,85.8041,0,0,G0
3,1101,0.637064,105.047997,106.539001,86.789803,0,0,G0
3,1101,0.565185,104.703003,107.053001,87.7752,0,0,G0
3,1101,0.76783,95.377502,97.2388,81.442596,0,0,G0
3,1101,0.718374,94.991402,98.830498,81.636101,0,0,G0
3,1101,0.639895,98.2854,100.200996,81.817299,0,0,G0
1,1000,-0.186933,110.245003,0,0,0,0,G2
0,1000,0,0,0,0,0,0,G2
0,1000,0,0,0,0,0,0,G2
1,1000,-0.209282,119.915001,0,0,0,0,G2
1,1000,-0.284805,111.598,0,0,0,0,G2
1,1000,-0.217091,118.681,0,0,0,0,G2
1,1000,-0.27134,120.168999,0,0,0,0,G2
1,1000,-0.238138,119.737,0,0,0,0,G2
1,1000,-0.139853,122.362999,0,0,0,0,G2
1,1000,-0.073909,113.206001,0,0,0,0,G2
2,1,0.344561,53.867001,106.184998,0,0,0,G3
2,1,0.398717,55.755501,110.054001,0,0,0,G3
2,1,0.487774,51.910999,112.064003,0,0,0,G3
1,1,0.449431,107.433998,0,0,0,0,G3
1,1,0.213496,106.674004,0,0,0,0,G3
1,1,0.262937,105.294998,0,0,0,0,G3
1,1,0.214955,104.825996,0,0,0,0,G3
1,1,0.449552,91.931503,0,0,0,0,G3
3,1,1.710599,34.313202,7.66182,58.174999,0,0,G3
2,1,0.708482,27.8367,81.300697,0,0,0,G3
2,11000,-0.426197,96.337997,115.470001,0,0,0,G4
2,11000,-0.069536,89.197403,114.603996,0,0,0,G4
3,11000,0.022753,87.812599,112.570999,52.286301,0,0,G4
3,11000,0.059144,86.983002,112.834999,50.599998,0,0,G4
2,11000,-0.263844,89.267097,111.07,0,0,0,G4
2,11000,-0.3073,93.485397,112.93,0,0,0,G4
2,11000,-0.275646,75.360001,92.657402,0,0,0,G4
3,11000,0.023907,86.506798,112.903999,50.1371,0,0,G4
3,11000,0.069277,85.7201,111.125999,47.561798,0,0,G4
2,11000,-0.38037,91.911301,113.554001,0,0,0,G4
3,1100,0.288046,103.690002,105.857002,34.567501,0,0,G5
3,1100,0.317447,102.694,108.074997,36.7766,0,0,G5
2,1100,0.074045,102.614998,109.540001,0,0,0,G5
3,1100,0.209435,102.206001,105.096001,38.903301,0,0,G5
2,1100,-0.005151,100.261002,104.961998,0,0,0,G5
2,1100,-0.069441,107.739998,109.061996,0,0,0,G5
2,1100,-0.034059,104.852997,109.875,0,0,0,G5
2,1100,0.042963,104.819,107.022003,0,0,0,G5
2,1100,0.084807,105.741997,107.527,0,0,0,G5
2,1100,0.041713,104.217003,105.977997,0,0,0,G5
3,1110,0.199688,93.181,96.932404,85.869499,0,0,G6
3,1110,0.187067,107.93,115.513,100.873001,0,0,G6
3,1110,0.369454,101.663002,107.653999,98.761497,0,0,G6
3,1110,0.352403,86.111298,90.0056,79.045601,0,0,G6
3,1110,0.266749,102.628998,110.064003,98.219002,0,0,G6
3,1110,0.20345,104.956001,109.238998,99.370903,0,0,G6
3,1110,0.146607,104.418999,109.787003,97.893303,0,0,G6
3,1110,0.219407,95.870598,102.225998,88.3564,0,0,G6
3,1110,0.332046,76.478104,79.348099,69.989304,0,0,G6
3,1110,0.30911,83.813797,85.924599,76.330704,0,0,G6
2,10001,0.850724,93.238297,105.860001,0,0,0,G7
2,10001,1.075712,96.4179,102.730003,0,0,0,G7
2,10001,1.098629,96.267799,101.278999,0,0,0,G7
2,10001,1.016533,96.870697,103.410004,0,0,0,G7
3,10001,1.116785,93.0755,58.2481,102.658997,0,0,G7
3,10001,1.353137,86.968201,50.876598,97.033897,0,0,G7
3,10001,1.241883,90.415298,55.5495,100.352997,0,0,G7
2,10001,1.089298,95.405296,104.350998,0,0,0,G7
2,10001,0.953686,95.542999,106.614998,0,0,0,G7
2,10001,0.885284,93.1782,106.386002,0,0,0,G7
3,11001,0.580094,83.199699,111.959999,99.134102,0,0,G8
3,11001,0.478482,93.478104,111.041,95.974602,0,0,G8
3,11001,0.647255,93.515198,107.181999,93.0513,0,0,G8
3,11001,0.676838,88.012199,109.513,93.821602,0,0,G8
3,11001,0.713781,87.709198,107.657997,95.259598,0,0,G8
3,11001,0.707518,87.422897,106.778,94.338303,0,0,G8
3,11001,0.809132,87.5215,106.804001,93.378304,0,0,G8
3,11001,0.647453,90.960403,107.728996,94.561096,0,0,G8
4,11001,0.671939,94.203102,114.305,57.026501,99.9189,0,G8
4,11001,0.809869,80.346703,108.973999,50.9454,94.356903,0,G8
5,11111,1.007206,74.0979,92.656097,95.119797,91.015999,83.488998,G9
5,11111,0.834694,86.445099,102.984001,108.820999,104.850998,91.0327,G9
5,11111,0.855786,86.884804,102.000999,105.467003,100.748001,89.691704,G9
5,11111,0.914123,86.490402,101.216003,106.070999,103.086998,92.142097,G9
5,11111,0.938263,86.858704,100.460999,103.763,99.7108,89.777,G9
5,11111,0.866689,85.758499,100.355003,102.777,97.907799,88.587799,G9
5,11111,0.844801,87.317703,103.314003,106.255997,102.717003,92.1502,G9
5,11111,0.877421,87.271103,104.111,107.615997,103.974998,93.744003,G9
5,11111,0.827236,84.802902,102.584,104.849998,101.615997,89.214996,G9
5,11111,0.825258,75.242302,99.935799,102.223,97.5439,87.150101,G9
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
2,1101,0.697043,117.277,84.064301,0,0,0,G0
3,1101,0.355125,117.584,115.556999,85.193901,0,0,G0
3,1101,0.061216,103.5,101.195,71.661903,0,0,G0
3,1101,0.555953,117.288002,111.862,85.123901,0,0,G0
3,1101,0.52277,113.967003,112.152,77.0177,0,0,G0
3,1101,0.292447,107.107002,105.232002,68.772697,0,0,G0
3,1101,0.213229,106.456001,103.448997,66.667397,0,0,G0
3,1101,0.544974,105.954002,103.637001,83.195396,0,0,G0
3,1101,0.659414,110.452003,108.255997,86.087997,0,0,G0
3,1101,0.45662,111.135002,105.393997,78.694397,0,0,G0
0,1000,0,0,0,0,0,0,G2
1,1000,-0.423096,85.285202,0,0,0,0,G2
4,1000,0.81831,80.111504,113.518997,111.545998,98.959801,0,G2
0,1000,0,0,0,0,0,0,G2
0,1000,0,0,0,0,0,0,G2
2,1000,-0.144776,64.314697,80.479401,0,0,0,G2
0,1000,0,0,0,0,0,0,G2
1,1000,-0.572159,85.548203,0,0,0,0,G2
1,1000,-0.433531,89.935097,0,0,0,0,G2
1,1000,-0.089519,83.278801,0,0,0,0,G2
1,1,0.258719,100.880997,0,0,0,0,G3
1,1,0.242,118.733002,0,0,0,0,G3
1,1,0.098345,109.263,0,0,0,0,G3
1,1,0.004216,103.228996,0,0,0,0,G3
1,1,0.38494,118.171997,0,0,0,0,G3
1,1,0.549606,118.990997,0,0,0,0,G3
1,1,0.19082,100.632004,0,0,0,0,G3
1,1,-0.10305,98.870796,0,0,0,0,G3
1,1,0.435361,102.205002,0,0,0,0,G3
1,1,0.591228,103.249001,0,0,0,0,G3
2,11000,-0.412135,92.7304,118.302002,0,0,0,G4
2,11000,0.03018,93.9674,110.404999,0,0,0,G4
2,11000,-0.259703,94.777496,113.733002,0,0,0,G4
