@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,4,5,6,7-11,22-weka.filters.unsupervised.attribute.Remove-R12_gesture-weka.filters.unsupervised.attribute.Remove-V-R1,3,5,6,7-11,12-43,194-199,200-263,264-327,328'

@attribute numFingers numeric
@attribute ratio numeric
@attribute Max_Y numeric
@attribute fingersAreas numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute silhouette1 numeric
@attribute silhouette2 numeric
@attribute silhouette3 numeric
@attribute silhouette4 numeric
@attribute silhouette5 numeric
@attribute silhouette6 numeric
@attribute silhouette7 numeric
@attribute silhouette8 numeric
@attribute silhouette9 numeric
@attribute silhouette10 numeric
@attribute silhouette11 numeric
@attribute silhouette12 numeric
@attribute silhouette13 numeric
@attribute silhouette14 numeric
@attribute silhouette15 numeric
@attribute silhouette16 numeric
@attribute silhouette17 numeric
@attribute silhouette18 numeric
@attribute silhouette19 numeric
@attribute silhouette20 numeric
@attribute silhouette21 numeric
@attribute silhouette22 numeric
@attribute silhouette23 numeric
@attribute silhouette24 numeric
@attribute silhouette25 numeric
@attribute silhouette26 numeric
@attribute silhouette27 numeric
@attribute silhouette28 numeric
@attribute silhouette29 numeric
@attribute silhouette30 numeric
@attribute silhouette31 numeric
@attribute silhouette32 numeric
@attribute convexHull1 numeric
@attribute convexHull2 numeric
@attribute convexHull3 numeric
@attribute convexHull4 numeric
@attribute convexHull5 numeric
@attribute convexHull6 numeric
@attribute cellOccupancyNonZ1 numeric
@attribute cellOccupancyNonZ2 numeric
@attribute cellOccupancyNonZ3 numeric
@attribute cellOccupancyNonZ4 numeric
@attribute cellOccupancyNonZ5 numeric
@attribute cellOccupancyNonZ6 numeric
@attribute cellOccupancyNonZ7 numeric
@attribute cellOccupancyNonZ8 numeric
@attribute cellOccupancyNonZ9 numeric
@attribute cellOccupancyNonZ10 numeric
@attribute cellOccupancyNonZ11 numeric
@attribute cellOccupancyNonZ12 numeric
@attribute cellOccupancyNonZ13 numeric
@attribute cellOccupancyNonZ14 numeric
@attribute cellOccupancyNonZ15 numeric
@attribute cellOccupancyNonZ16 numeric
@attribute cellOccupancyNonZ17 numeric
@attribute cellOccupancyNonZ18 numeric
@attribute cellOccupancyNonZ19 numeric
@attribute cellOccupancyNonZ20 numeric
@attribute cellOccupancyNonZ21 numeric
@attribute cellOccupancyNonZ22 numeric
@attribute cellOccupancyNonZ23 numeric
@attribute cellOccupancyNonZ24 numeric
@attribute cellOccupancyNonZ25 numeric
@attribute cellOccupancyNonZ26 numeric
@attribute cellOccupancyNonZ27 numeric
@attribute cellOccupancyNonZ28 numeric
@attribute cellOccupancyNonZ29 numeric
@attribute cellOccupancyNonZ30 numeric
@attribute cellOccupancyNonZ31 numeric
@attribute cellOccupancyNonZ32 numeric
@attribute cellOccupancyNonZ33 numeric
@attribute cellOccupancyNonZ34 numeric
@attribute cellOccupancyNonZ35 numeric
@attribute cellOccupancyNonZ36 numeric
@attribute cellOccupancyNonZ37 numeric
@attribute cellOccupancyNonZ38 numeric
@attribute cellOccupancyNonZ39 numeric
@attribute cellOccupancyNonZ40 numeric
@attribute cellOccupancyNonZ41 numeric
@attribute cellOccupancyNonZ42 numeric
@attribute cellOccupancyNonZ43 numeric
@attribute cellOccupancyNonZ44 numeric
@attribute cellOccupancyNonZ45 numeric
@attribute cellOccupancyNonZ46 numeric
@attribute cellOccupancyNonZ47 numeric
@attribute cellOccupancyNonZ48 numeric
@attribute cellOccupancyNonZ49 numeric
@attribute cellOccupancyNonZ50 numeric
@attribute cellOccupancyNonZ51 numeric
@attribute cellOccupancyNonZ52 numeric
@attribute cellOccupancyNonZ53 numeric
@attribute cellOccupancyNonZ54 numeric
@attribute cellOccupancyNonZ55 numeric
@attribute cellOccupancyNonZ56 numeric
@attribute cellOccupancyNonZ57 numeric
@attribute cellOccupancyNonZ58 numeric
@attribute cellOccupancyNonZ59 numeric
@attribute cellOccupancyNonZ60 numeric
@attribute cellOccupancyNonZ61 numeric
@attribute cellOccupancyNonZ62 numeric
@attribute cellOccupancyNonZ63 numeric
@attribute cellOccupancyNonZ64 numeric
@attribute cellOccupancyAvg1 numeric
@attribute cellOccupancyAvg2 numeric
@attribute cellOccupancyAvg3 numeric
@attribute cellOccupancyAvg4 numeric
@attribute cellOccupancyAvg5 numeric
@attribute cellOccupancyAvg6 numeric
@attribute cellOccupancyAvg7 numeric
@attribute cellOccupancyAvg8 numeric
@attribute cellOccupancyAvg9 numeric
@attribute cellOccupancyAvg10 numeric
@attribute cellOccupancyAvg11 numeric
@attribute cellOccupancyAvg12 numeric
@attribute cellOccupancyAvg13 numeric
@attribute cellOccupancyAvg14 numeric
@attribute cellOccupancyAvg15 numeric
@attribute cellOccupancyAvg16 numeric
@attribute cellOccupancyAvg17 numeric
@attribute cellOccupancyAvg18 numeric
@attribute cellOccupancyAvg19 numeric
@attribute cellOccupancyAvg20 numeric
@attribute cellOccupancyAvg21 numeric
@attribute cellOccupancyAvg22 numeric
@attribute cellOccupancyAvg23 numeric
@attribute cellOccupancyAvg24 numeric
@attribute cellOccupancyAvg25 numeric
@attribute cellOccupancyAvg26 numeric
@attribute cellOccupancyAvg27 numeric
@attribute cellOccupancyAvg28 numeric
@attribute cellOccupancyAvg29 numeric
@attribute cellOccupancyAvg30 numeric
@attribute cellOccupancyAvg31 numeric
@attribute cellOccupancyAvg32 numeric
@attribute cellOccupancyAvg33 numeric
@attribute cellOccupancyAvg34 numeric
@attribute cellOccupancyAvg35 numeric
@attribute cellOccupancyAvg36 numeric
@attribute cellOccupancyAvg37 numeric
@attribute cellOccupancyAvg38 numeric
@attribute cellOccupancyAvg39 numeric
@attribute cellOccupancyAvg40 numeric
@attribute cellOccupancyAvg41 numeric
@attribute cellOccupancyAvg42 numeric
@attribute cellOccupancyAvg43 numeric
@attribute cellOccupancyAvg44 numeric
@attribute cellOccupancyAvg45 numeric
@attribute cellOccupancyAvg46 numeric
@attribute cellOccupancyAvg47 numeric
@attribute cellOccupancyAvg48 numeric
@attribute cellOccupancyAvg49 numeric
@attribute cellOccupancyAvg50 numeric
@attribute cellOccupancyAvg51 numeric
@attribute cellOccupancyAvg52 numeric
@attribute cellOccupancyAvg53 numeric
@attribute cellOccupancyAvg54 numeric
@attribute cellOccupancyAvg55 numeric
@attribute cellOccupancyAvg56 numeric
@attribute cellOccupancyAvg57 numeric
@attribute cellOccupancyAvg58 numeric
@attribute cellOccupancyAvg59 numeric
@attribute cellOccupancyAvg60 numeric
@attribute cellOccupancyAvg61 numeric
@attribute cellOccupancyAvg62 numeric
@attribute cellOccupancyAvg63 numeric
@attribute cellOccupancyAvg64 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
5,0.009706,0.71877,8.679494,1.056555,1.403303,1.435419,1.369715,1.223765,177.897766,190.67514,181.433533,139.364227,143.694672,140.364792,120.780876,108.550438,119.752296,62.016441,134.330307,179.266418,132.440674,89.994621,65.686371,161.143387,164.29158,146.404968,127.849548,105.595139,161.931778,166.845505,173.524139,170.116745,170.083908,177.113297,192.475906,217.619278,220.580612,210.619934,205.454437,171.307266,0.023473,0.091425,0.043596,0.065586,0.172792,0,0,0,0,523,1405,0,0,0,0,0,0,442,3284,882,0,0,0,1752,2525,799,687,3489,1143,0,0,868,1534,3304,3070,3600,2982,0,0,1521,2580,3349,3600,3600,3000,0,0,1716,3002,3086,3600,3600,3000,0,0,65,197,1091,3425,3570,2473,0,0,0,1053,2090,787,847,31,0,0,0,0,2.293056,6.477222,0,0,0,0,0,0,1.870278,15.991944,3.913889,0,0,0,7.270555,11.0825,3.38,2.955278,18.012777,5.285278,0,0,3.44,6.333333,16.005556,14.946944,19,15.614445,0,0,6.247778,11.280278,16.001667,18.25,19,15.833333,0,0,7.314167,13.273889,14.261666,18.029722,18.775,15.833333,0,0,0.102222,0.345278,4.124444,16.535833,17.85111,12.470834,0,0,0,4.454444,9.4725,3.203611,3.378611,0.063611,0,G9
0,0,0,0,0,0,0,0,0,193.34491,190.545563,180.125931,180.113419,180.415024,179.093307,172.40715,190.240723,192.100159,193.878296,216.360794,254.025024,256.345795,237.981461,220.03685,197.473495,182.333511,183.633423,181.555069,176.321457,180.759552,193.694275,204.637863,204.35527,204.32222,212.749908,231.250214,264.890594,266.832092,218.132095,199.739853,185.304733,0.011123,0.02225,0,0,0,0,214,1224,1949,1324,105,0,0,0,1150,3600,3600,3600,3583,2217,74,0,581,3600,3600,3600,3600,3600,2837,314,572,3600,3600,3600,3600,3600,3600,1382,462,3274,3600,3600,3600,3600,3600,1440,0,2118,3600,3600,3600,3600,3600,1440,0,170,2327,3600,3600,3600,3600,1440,0,0,6,748,515,907,1173,893,0.811667,5.957222,10.245833,6.546667,0.203056,0,0,0,5.709445,21,21,20.951111,19.623611,10.994445,0.154444,0,2.245,20.305834,20.149445,20.150555,20,20,14.713611,1.190556,2.140278,19.892221,20,20.036667,20.030834,20,20,7.375834,1.770278,17.490278,20,20.297222,20.282499,20,20,8,0,10.507222,20,19.8675,20.014723,20,20,8,0,0.630833,11.5725,19.94861,19.907778,20,20,8,0,0,0.002778,3.065833,1.972778,3.978611,5.354445,4.5975,G1
0,0,0,0,0,0,0,0,0,170.083908,174.495102,170.562637,167.8414,163.107788,163.334045,169.011703,158.834442,170.91658,191.308731,237.738586,236.742386,208.527939,189.822708,162.550598,151.706329,148.119247,143.057846,143.268524,148.14679,166.232986,183.894226,205.939896,220.448059,220.415222,229.386642,249.410431,256.99173,217.381866,192.475922,177.113327,170.116745,0.025449,0,0,0,0,0,0,0,0,0,0,0,0,0,1019,2237,2877,1991,1389,156,0,0,1421,3600,3600,3600,3600,3319,2087,99,14,3215,3600,3600,3600,3600,3600,2187,0,2488,3600,3600,3600,3600,3600,2400,0,1043,3596,3600,3600,3600,3600,2400,0,0,1472,2996,3000,3000,2893,1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.919445,11.523889,15.290833,10.151667,6.713889,0.523889,0,0,6.751945,19.998056,20,20,20,17.718056,10.495833,0.335,0.0175,17.016111,20,20,20,20,20,11.662222,0,12.661389,20,20,20,20,20,13.333333,0,4.736389,19.858334,19.960833,20,20,20,13.333333,0,0,6.991111,16.47139,16.666666,16.666666,15.392777,10.433611,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,177.157715,188.869659,180.585068,176.589783,170.597336,167.72879,177.853439,176.72084,181.405991,191.511093,233.379044,260.731842,230.629913,210.198349,185.810257,164.533188,150.090622,146.576599,144.809402,150.807861,170.826645,189.729263,212.207855,220.448059,220.415222,229.386642,249.410431,271.93399,237.796997,215.350204,188.688614,172.957275,0.009972,0.017392,0.012186,0,0,0,0,109,280,18,0,0,0,0,1811,3407,3554,3013,1531,220,0,0,1083,3600,3600,3600,3600,3418,2459,304,88,3541,3600,3600,3600,3600,3600,2304,13,3343,3600,3600,3600,3600,3600,2400,0,1456,3600,3600,3600,3600,3600,2400,0,79,2251,3526,3358,3590,3600,2400,0,0,8,175,0,518,289,200,0,0.324167,1.104167,0.018056,0,0,0,0,8.905278,18.140833,19.395555,15.596945,7.423889,0.751944,0,0,4.774167,19.995832,20,20,20,18.5625,12.485,1.175833,0.126389,19.076666,20,20,20,20,20,12.426389,0.012222,17.328611,20,20,20.035833,20,20,13.333333,0,6.818333,20,20,20,20,20,13.333333,0,0.228889,11.11,19.060556,17.589445,19.803333,19.876112,13.269444,0,0,0.006389,0.491111,0,2.698333,1.155833,0.618889,G1
0,0,0,0,0,0,0,0,0,178.807541,191.466888,200.233307,197.251892,200.255981,203.070786,215.594971,208.371994,207.303192,220.062317,246.221176,238.600006,223.213928,211.017227,185.470627,164.234207,153.531754,149.760117,155.761688,159.391068,178.94577,196.480743,214.742371,220.448059,220.415222,229.386642,249.410431,269.620026,228.888947,210.203781,194.441635,184.093552,0.006544,0,0,0,0,0,0,27,368,0,0,0,0,0,809,3012,3599,2975,1777,670,0,0,2391,3600,3600,3600,3600,3578,2956,357,1707,3600,3600,3600,3600,3600,3600,2394,1754,3600,3600,3600,3600,3600,3600,2400,638,3432,3600,3600,3600,3600,3600,2400,0,911,3386,3526,3600,3600,3450,2377,0,0,136,183,330,393,4,131,0,0.05,1.678889,0,0,0,0,0,3.698056,16.411667,20.938889,16.209167,8.748055,2.803611,0,0,13.568889,20.284445,20.305555,20.1875,20,19.471945,15.127778,1.249444,8.122222,20,20,20.201389,20,20,20,13.228333,8.953889,20,20,20.794722,20.478889,20,20,13.333333,2.638889,18.439444,20,20.308332,20.243055,20,20,13.333333,0,4.035278,18.155277,19.271944,19.997223,19.97611,18.360556,12.943334,0,0,0.5075,0.589167,1.299167,2.004167,0.001944,0.417778,G1
0,0,0,0,0,0,0,0,0,130.62413,125.272362,142.789307,146.83371,152.928116,163.360779,181.492798,184.269928,197.518402,196.414352,191.063889,194.753067,237.105576,244.113358,224.014587,205.153702,182.51001,173.181,164.557678,161.47641,165.198578,171.732361,183.217484,198.345703,200.282684,208.477249,226.536118,259.573242,254.564835,181.124939,159.158539,142.241486,0.026573,0.05004,0,0,0,0,0,1419,2065,1675,149,0,0,0,0,1535,3600,3600,3280,1057,0,0,15,2955,3600,3600,3600,3556,1485,0,1058,3600,3600,3295,3600,3600,3544,754,225,3489,3600,3600,3600,3600,3600,1200,0,961,3212,3588,3600,3600,3600,1200,0,0,200,432,1693,2463,3405,1200,0,0,0,0,0,0,205,743,0,6.871944,10.569445,8.391111,0.521944,0,0,0,0,7.616389,20,20,17.523611,4.955833,0,0,0.0125,14.765278,19.15,19.695,19.80611,19.366945,7.149167,0,5.086667,19.690834,19.190001,16.581388,19.968334,19.535555,19.436388,3.800278,0.57,18.808332,19.448055,20,20,20,20,6.666667,0,4.435833,17.220278,19.755278,20,20,20,6.666667,0,0,0.717778,1.6575,8.488334,12.751111,18.434723,6.666667,0,0,0,0,0,0,0.601389,3.752778,G1
0,0,0,0,0,0,0,0,0,171.767792,160.597076,145.822983,144.440384,143.811752,154.344177,175.050873,183.269302,209.176956,225.861282,236.818176,221.343033,197.422714,168.329163,167.641815,174.156479,172.143723,176.147018,180.017609,200.348389,217.178009,237.779404,229.386642,220.448059,220.415222,229.386642,240.237244,206.593521,186.512756,174.695755,165.425507,163.477219,0.008727,0.009108,0,0,0,0,0,0,0,0,0,0,0,0,190,1780,1830,2901,3088,2355,1610,205,2189,3600,3600,3600,3600,3600,3600,2280,1874,3600,3600,3600,3600,3600,3600,2400,148,3337,3600,3600,3600,3600,3600,2400,0,453,3002,3600,3600,3600,3600,2400,0,0,218,2696,2601,2035,925,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660556,9.020278,9.331667,15.768611,16.535833,12.265278,7.942222,0.693333,11.571667,20,20,20,20,20,20,12.331667,9.343611,20,20,20,20,20,20,13.333333,0.460278,17.841944,20,20,20,20,20,13.333333,0,1.725833,15.740278,20,20,20,20,13.333333,0,0,0.754167,14.223889,13.335556,10.492778,4.153056,0.998333,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,158.030441,162.462997,162.935196,169.527267,173.594269,174.911774,187.454086,197.649582,199.942017,220.789734,246.368668,238.97081,203.268341,174.119568,151.038177,145.3367,139.542908,138.864563,145.110718,152.103745,169.846619,185.655731,208.478561,220.448059,220.415222,229.386642,249.410431,233.886719,196.664352,171.50592,163.465195,156.355026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166,2095,2133,1531,999,199,0,0,2321,3600,3600,3600,3600,3475,2237,156,1412,3600,3600,3596,3600,3600,3600,2286,798,3586,3600,3600,3600,3600,3600,2400,0,1909,3600,3600,3600,3600,3600,2400,0,19,1216,2254,2234,2018,1809,948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8375,10.993333,11.005555,7.492222,4.552778,0.670833,0,0,12.286667,20,20,20,19.891945,18.595556,11.274167,0.575556,6.643055,20,20,19.782499,19.814167,19.135555,19.927778,12.253333,3.445278,19.755556,19.911112,19.989721,20,19.526112,19.193056,13.109445,0,9.317778,19.363333,19.924723,19.799723,19.049723,19,12.791945,0,0.008611,5.783056,12.312222,12.01,10.082778,8.905278,4.600833,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,167.986176,162.90036,161.076004,161.973175,178.568527,174.909378,190.079681,198.354431,211.618622,228.725891,242.216827,229.331589,210.689377,191.04805,167.130447,160.549561,156.801865,154.82399,159.335281,170.60199,189.673355,203.781342,225.036453,220.448059,220.415222,229.386642,249.385666,234.021851,192.601669,180.261505,173.769638,168.790024,0.006957,0,0,0,0,0,0,0,0,0,0,0,0,0,620,2213,2874,2377,2001,1054,173,0,2275,3600,3600,3600,3600,3600,3288,965,2048,3600,3600,3600,3600,3600,3600,2400,971,3600,3600,3600,3600,3600,3600,2400,0,2084,3600,3600,3600,3600,3600,2400,0,15,948,2622,2919,2359,1746,1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.887222,11.825556,16.242222,12.464167,10.1575,4.904444,0.378611,0,12.503333,20.774445,20.645555,20.092777,20,20,17.552221,4.680555,10.521667,20.007778,20,20,20,20,20,13.333333,4.325,19.956388,20,20.223333,20.105,20,20,13.333333,0,10.080833,19.964445,20,20,20,20,13.333333,0,0.018056,4.098055,13.91,15.951667,12.12,8.851111,6.074167,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,175.154907,169.343399,172.390366,177.330688,182.332626,179.002609,181.396759,190.419708,196.421371,210.44133,216.764023,245.415237,264.710968,244.132172,225.545929,195.597046,175.825302,172.490967,169.69722,167.461395,174.648758,184.523361,206.448196,207.33577,207.303192,215.775848,234.61171,268.802002,266.752075,219.657791,198.548004,184.708755,0.012037,0,0,0,0,0,216,1821,2310,1314,5,0,0,0,739,3600,3600,3600,3133,1444,11,0,1025,3593,3600,3600,3600,3600,2386,258,1017,3600,3600,3600,3600,3600,3600,1602,416,3535,3600,3600,3600,3600,3600,1620,0,2098,3600,3600,3600,3600,3600,1620,0,341,1771,3033,3600,3600,3600,1620,0,0,0,37,500,955,917,932,0.798889,9.533055,12.805555,6.346111,0.003056,0,0,0,3.213056,20.869167,20.578888,20.570555,16.388611,6.729445,0.010278,0,4.691945,19.661388,20.046944,20.171944,20,19.9925,11.893333,0.976111,4.685555,20,20,20,20,20,20,8.744166,1.553611,19.037222,20,20.080833,20.115,20,20,9,0,10.32,20,20,20,20,20,9,0,1.258611,8.660277,15.906944,19.932222,20,20,9,0,0,0,0.064722,1.782222,4.086945,3.998611,4.707222,G1
0,0,0,0,0,0,0,0,0,208.306702,208.538773,194.383453,192.941376,192.300079,183.415787,193.46553,200.315552,203.412567,217.24707,246.048874,275.137238,256.894531,236.02951,221.593765,198.182343,189.222839,183.367065,182.047073,188.39299,194.749176,203.92717,220.651932,220.448059,220.415222,229.386642,249.410431,285.446838,275.627625,238.39444,220.542465,210.744461,0,0,0,0,0,0,469,1186,1897,1382,428,0,0,0,2277,3600,3600,3600,3567,2384,623,0,1987,3600,3600,3600,3600,3600,3303,915,1457,3600,3600,3600,3600,3600,3600,2370,1057,3600,3600,3600,3600,3600,3600,2400,57,2628,3600,3600,3600,3600,3600,2400,0,608,3129,3600,3600,3600,3600,2400,0,0,279,1770,1922,1896,1881,1342,1.861944,5.533611,10.076111,6.923889,1.574722,0,0,0,12.542222,21,21,20.881111,19.719723,11.874722,2.494722,0,10.365556,20.532778,20.471666,20.1875,20,20,17.581944,4.091667,7.160278,20,20,20,20,20,20,12.883611,4.925,19.958055,20,20.094723,20.258055,20,20,13.333333,0.115,13.403889,20,20.103333,20.03861,20,20,13.333333,0,2.4925,16.4475,20,20,20,20,13.333333,0,0,0.9825,8.771389,10.073055,9.649167,9.613889,7.208889,G1
2,0.014926,1.084395,38.291283,0,1.263169,0.905441,0,0,115.51931,19.389631,25.029995,32.378983,50.24094,82.90004,163.984314,178.944748,173.148346,198.057312,148.230209,113.27607,97.636803,90.956612,85.349014,85.490112,94.490295,110.369003,150.623932,200.828705,237.291977,249.422501,229.386642,220.448059,213.940247,179.676392,118.065422,105.809181,99.537109,104.616295,116.545296,129.793427,0.260307,0.02284,0.087716,0.021236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154,2412,952,0,367,705,1313,2687,3560,3596,2400,1854,3229,3600,3600,3600,3366,3460,2400,907,3146,2381,1807,2670,3450,3416,1481,82,29,0,0,855,2686,422,0,0,0,0,243,1725,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.096667,11.864166,4.521111,0,1.448056,3.094722,6.358889,13.4975,17.951944,18.201389,12.666667,8.387222,16.088333,18.098888,18.972221,18.754168,16.046944,17.796944,12.666667,3.934444,14.523056,11.244722,8.670278,12.582222,17.458889,17.712223,7.358056,0.250278,0.036667,0,0,3.618333,13.080833,1.788056,0,0,0,0,0.921111,7.802778,0.146111,0,0,0,0,0,0,0,0,0,0,G0
3,0.013496,1.095757,18.480722,0,1.174808,1.154556,0,0.851191,72.939651,82.041885,92.294456,108.112679,120.657028,103.851059,51.064144,90.028374,187.139389,182.564911,197.396805,158.722534,114.608978,93.77285,82.479431,75.013275,76.895096,78.560341,81.807823,95.367126,138.53772,181.275879,205.34787,219.647522,220.415222,221.372391,186.154236,124.262321,97.469795,83.945557,83.225021,64.437775,0.166283,0.023313,0.072623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,2496,1913,1253,904,1272,1760,141,1581,3207,3600,3590,3600,3296,3500,2141,5,57,581,2136,3393,3562,3600,2400,0,17,1966,2274,2675,2419,2029,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.394444,12.478333,9.613611,5.9575,4.123055,5.824722,8.2625,0.516667,7.202222,14.883333,17.999166,18.744444,18.648333,15.891945,17.489166,10.917778,0.002222,0.115278,2.551667,10.038611,16.721666,18.204166,19,12.666667,0,0.023333,8.926666,11.290277,13.948889,12.219722,10.151111,3.272222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G0
3,0.013251,0.664541,19.38308,0,1.235251,1.207741,0,0.85527,115.927734,111.714333,91.288078,113.894127,122.983017,130.338989,140.296341,33.414959,37.341137,57.946991,146.706177,210.054855,180.753876,165.623062,157.635712,156.142502,128.810684,113.000694,101.343307,93.620483,103.025429,106.707413,125.83091,161.0672,177.16954,184.380524,191.922058,185.404053,266.808655,236.302765,197.760498,127.858681,0.232355,0.051262,0.036541,0.016537,0,0,0,252,1958,180,0,0,0,0,0,1582,2150,2818,248,0,0,0,0,1812,3072,3161,2822,234,0,0,0,0,1002,3355,3509,3097,1286,0,0,915,247,1292,3600,3600,3420,0,0,816,2859,1937,3428,3430,2460,0,0,0,67,1567,3249,3600,3420,0,0,0,0,0,253,1302,2141,0,0,0.875833,9.161111,0.648889,0,0,0,0,0,6.7725,9.564445,13.436111,0.938611,0,0,0,0,8.205833,14.643888,14.414444,14.031944,0.879167,0,0,0,0,4.368889,16.204445,17.465,15.834167,5.960278,0,0,3.835278,0.911667,5.698333,18.050278,18.533333,17.559999,0,0,3.511667,13.309444,8.736389,16.786388,17.070278,11.071111,0,0,0,0.123333,7.028611,16.638889,19,18.029444,0,0,0,0,0,1.027222,6.121666,10.753333,0,G0
3,0.012943,1.11106,20.122631,0,1.203603,1.147921,0,0.873536,81.801147,101.812737,98.749855,119.171249,9.949747,12.995716,92.334183,159.255875,152.765503,159.712051,138.682327,110.26593,116.560432,104.558174,95.485687,88.075813,93.01886,102.963539,115.660332,136.566788,175.834503,221.543289,229.386642,220.448059,208.69223,167.920609,143.403412,121.738747,86.26326,75.7453,77.234802,83.939934,0.181163,0.069339,0.074994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,1076,2141,2007,1863,2247,2620,3432,1618,491,1604,3116,3462,3600,3494,3517,2400,545,1956,1438,1078,3314,3284,3194,1193,0,0,856,2367,2201,1146,201,0,0,0,189,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591667,0,4.902222,10.193889,9.488611,9.101944,11.236389,12.946111,16.781111,8.041389,2.039722,6.802222,14.391389,16.900833,18.593334,17.342222,18.116667,12.706388,2.179445,8.64,6.477222,4.490278,16.108334,16.200277,16.343889,5.9125,0,0,3.799722,10.861111,10.505834,5.562778,0.799722,0,0,0,0.874444,0.6675,0,0,0,0,0,0,0,0,0,0,0,0,G0
3,0.014201,1.072685,16.8874,0,1.191399,1.172425,0,0.805135,107.154449,120.609482,77.825081,109.537323,176.863785,144.14827,58.191048,187.905899,148.179733,138.914978,104.983269,76.256363,62.515156,68.455345,70.872704,73.881607,80.338112,90.565704,117.083626,157.063599,205.822998,247.27124,229.386642,220.448059,217.619965,189.906921,167.316055,106.497757,101.038063,86.021591,105.95298,110.453766,0.13213,0.161038,0.068394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,173,767,0,0,215,541,1745,3348,3298,2093,1492,2945,3149,2841,3600,3600,3502,2151,207,85,1436,2932,2967,3481,3178,1793,0,2939,2061,861,2224,2354,1069,0,0,287,0,1030,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136111,0.478611,3.397222,0,0,0.7075,2.223333,8.529445,17.155556,15.758056,9.853611,6.828333,13.569722,15.043612,13.56,18.134445,18.798889,16.788334,10.370833,0.706667,0.177222,6.304167,13.808333,13.933056,16.307501,15.196389,8.997778,0,12.906111,9.059167,3.389444,10.033334,10.583333,5.036111,0,0,1.027222,0,4.736667,2.927778,0,0,0,0,0,0,0,0,0,0,0,G0
3,0.013723,0.928006,17.594244,0,1.229783,1.208255,0,0.789636,105.235489,95.01889,99.727272,101.766846,41.896481,62.976841,89.603912,166.890945,214.415009,152.674469,181.268158,211.872299,163.411102,124.27655,99.983955,90.685211,83.86203,83.502731,89.189491,98.232445,126.180901,161.946045,205.432144,217.086334,205.525406,185.231674,190.816193,205.539352,176.499451,153.644333,106.582573,92.302162,0.146321,0.066222,0.052826,0.025008,0,0,0,0,0,0,0,0,0,0,397,753,257,0,0,0,0,0,708,2789,3507,2285,1270,944,831,216,1475,2293,2900,3271,3600,3600,3600,2242,671,1076,1532,1854,3542,3600,2846,1691,0,0,521,2286,2934,3500,3576,2267,0,0,0,348,798,1014,789,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.683056,3.153889,0.890278,0,0,0,0,0,3.045278,13.290277,17.108612,10.741667,5.831944,4.330833,3.600556,0.703333,6.517778,10.310555,12.716111,15.085556,18.080555,18.995001,18.362499,10.754444,2.757222,4.453333,6.833889,8.638056,17.383055,18.183056,13.231112,7.610278,0,0,1.984167,9.983334,13.683888,16.811111,18.544722,11.595,0,0,0,1.298333,3.397778,5.156944,3.656667,0.232778,0,0,0,0,0,0,0,0,G0
