@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,4,5,6,7-11,22-weka.filters.unsupervised.attribute.Remove-R12_gesture-weka.filters.unsupervised.attribute.Remove-V-R2,3,4,5,6,7-11,328'

@attribute fingersExtended numeric
@attribute ratio numeric
@attribute Max_X numeric
@attribute Max_Y numeric
@attribute fingersAreas numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
11000,0.012781,-0.44694,0.466721,50.63102,1.00659,1.367093,0,0,0,G4
11000,0.011889,-0.455291,0.861769,55.133663,1.045006,1.365276,0,0,0,G4
11000,0.016734,-0.073055,1.135414,17.029902,1.283837,1.614403,0,0,0,G4
11000,0.01771,0.004683,1.254171,16.374195,1.282826,1.686177,0,0,0,G4
11000,0.017813,0.010504,1.342452,15.88985,1.305858,1.692554,0,0,0,G4
11000,0.017429,0.036607,1.219558,16.279348,1.285318,1.654193,0,0,0,G4
11000,0.017021,-0.058973,1.180501,16.642817,1.300964,1.621678,0,0,0,G4
11000,0.017078,-0.015395,1.10555,16.67091,1.267454,1.62279,0,0,0,G4
11000,0.011987,-0.220726,0.979685,55.099251,1.055957,1.372786,0,0,0,G4
1100,0.019279,0.189658,0.558474,27.466497,0,1.020514,1.061996,0,0,G5
1100,0.019031,0.319402,0.773781,27.646662,0,1.024568,1.053821,0,0,G5
1100,0.018852,0.259142,0.804876,27.798517,0,1.018045,1.050206,0,0,G5
1100,0.018789,0.100846,0.767767,27.890408,0,1.019863,1.049865,0,0,G5
1100,0.019128,0.283289,0.794308,27.676783,0,1.009796,1.064378,0,0,G5
1100,0.018975,0.220504,0.705901,27.788082,0,1.022127,1.056644,0,0,G5
1100,0.018805,0.07513,0.703821,27.94903,0,1.027052,1.052291,0,0,G5
1100,0.018422,-0.022152,0.783468,28.034847,0,1.031838,1.032899,0,0,G5
1100,0.019224,0.04532,0.700131,27.223623,0,1.016772,1.048854,0,0,G5
1100,0.018755,0.025468,0.636403,27.652082,0,1.031369,1.037305,0,0,G5
1110,0.015212,0.322959,0.972516,17.168375,0,1.052125,1.0939,1.006284,0,G6
1110,0.015099,0.248405,1.014125,17.378466,0,1.062312,1.094016,0.99819,0,G6
1110,0.015395,0.340859,1.031472,17.14905,0,1.050752,1.106624,0.999292,0,G6
1110,0.015289,0.420885,1.009359,17.237867,0,1.054394,1.096576,1.00886,0,G6
1110,0.015566,0.329623,0.88497,16.897444,0,1.071209,1.097627,1.000767,0,G6
1110,0.015577,0.270949,0.826688,16.801483,0,1.07042,1.093647,0.994089,0,G6
1110,0.015452,0.288639,0.853461,16.922415,0,1.065323,1.089836,0.998829,0,G6
1110,0.015818,0.044501,0.861331,16.54907,0,1.058643,1.100686,0.981466,0,G6
1110,0.01405,0.239615,1.035168,18.471989,0,1.028947,1.076589,1.034727,0,G6
1110,0.014772,0.244437,1.004307,17.622847,0,1.048856,1.088415,1.001226,0,G6
10001,0.011602,1.347333,1.206629,72.201683,1.507324,0,0,0,1.686507,G7
10001,0.010613,1.202937,1.044722,72.33197,1.365978,0,0,0,1.547323,G7
10001,0.010653,1.145428,1.029672,73.953262,1.418856,0,0,0,1.585526,G7
10001,0.010793,1.153348,0.965388,72.239662,1.36476,0,0,0,1.575543,G7
10001,0.010667,1.182747,0.962683,72.002129,1.35998,0,0,0,1.549273,G7
10001,0.010679,1.150035,1.056092,71.816238,1.362768,0,0,0,1.546107,G7
10001,0.010435,0.951274,1.032187,72.34948,1.373933,0,0,0,1.517443,G7
10001,0.010907,0.945516,0.979077,72.178688,1.388334,0,0,0,1.589092,G7
10001,0.012078,0.999471,0.773504,70.320694,1.409221,0,0,0,1.737786,G7
10001,0.012448,1.297328,0.795194,71.736969,1.535126,0,0,0,1.813022,G7
11001,0.009312,0.544992,1.059212,29.699686,1.079202,1.433628,0,0,1.353515,G8
11001,0.009687,0.811194,1.076568,28.802959,1.280525,1.558194,0,0,1.483399,G8
11001,0.010678,0.873147,0.919678,21.44853,1.373678,1.696364,0,0,0.696834,G8
11001,0.010698,0.921665,1.107732,21.427652,1.371171,1.694027,0,0,0.696752,G8
11001,0.009731,0.690302,0.837593,28.632725,1.205469,1.509367,0,0,1.431585,G8
11001,0.009711,0.828407,0.942505,28.429342,1.183859,1.504621,0,0,1.462857,G8
11001,0.009788,0.923193,1.022956,28.363503,1.193446,1.509748,0,0,1.474945,G8
11001,0.009503,0.495076,0.890381,29.338818,1.142745,1.45979,0,0,1.357309,G8
11001,0.009626,0.376799,0.721406,29.090879,1.087884,1.468993,0,0,1.318406,G8
11001,0.010783,0.352291,0.659854,21.3776,1.191578,1.612908,0,0,0.772765,G8
11111,0.008834,1.282685,1.085027,7.51787,1.564552,1.515079,1.568763,1.538193,1.478468,G9
11111,0.0082,1.095357,1.343303,10.037858,1.178463,1.337358,1.481374,1.481569,1.33477,G9
11111,0.007958,1.047545,1.26462,10.449368,1.21078,1.366839,1.457186,1.439888,1.315228,G9
11111,0.008063,1.152834,1.095991,9.683265,1.200763,1.386998,1.462169,1.472955,1.350742,G9
11111,0.008047,0.9195,1.082165,9.851491,1.210979,1.388369,1.460019,1.468845,1.347643,G9
11111,0.008023,0.735712,0.949379,10.246622,1.208579,1.377882,1.447633,1.453443,1.334161,G9
11111,0.008293,0.897672,0.787352,9.076012,1.218671,1.400744,1.490718,1.480276,1.396235,G9
11111,0.008237,1.009016,1.035568,9.387828,1.206793,1.385456,1.471193,1.493436,1.364717,G9
11111,0.008358,1.13926,1.116737,9.189385,1.188375,1.381582,1.478443,1.489339,1.358668,G9
11111,0.008271,1.177129,1.061109,9.54729,1.231344,1.39894,1.466537,1.456608,1.345468,G9
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
1101,0.012631,0.493973,1.002696,20.882399,0,1.182831,1.223052,0,0.929556,G0
1101,0.012653,0.707169,1.083003,20.860098,0,1.168252,1.229556,0,0.916032,G0
1101,0.012625,0.405435,0.902968,20.991903,0,1.148684,1.215827,0,0.929531,G0
1101,0.012654,0.807531,0.954368,21.261385,0,1.154912,1.230629,0,0.960104,G0
1101,0.01246,0.639225,0.95313,21.232153,0,1.210232,1.237399,0,0.932007,G0
1101,0.026022,-0.38578,0.637863,19.8237,0,1.001412,1.035907,0,0,G0
1101,0.012846,0.334742,0.725178,20.460182,0,1.181613,1.228342,0,0.909932,G0
1101,0.012614,0.587771,0.656027,21.052015,0,1.181768,1.227336,0,0.934598,G0
1101,0.01251,0.771776,0.975539,21.471386,0,1.1522,1.220068,0,0.965082,G0
1101,0.012624,0.809268,0.942541,20.57741,0,1.180267,1.204639,0,0.908678,G0
1000,1,-0.446635,0.705502,1,0,0.999994,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,G2
1000,1,-0.63726,0.535409,1,0,0.999992,0,0,0,G2
1000,1,-0.562339,0.593751,1,0,1.000005,0,0,0,G2
1000,1,-0.023712,0.731584,1,0,0.999996,0,0,0,G2
1000,1,-0.295672,0.700807,1,0,1.000006,0,0,0,G2
1000,1,-0.329493,0.490158,1,0,0.999999,0,0,0,G2
1000,1,-0.377284,0.443086,1,0,0.999995,0,0,0,G2
1000,1,-0.260873,0.698579,1,0,0.999999,0,0,0,G2
1000,1,-0.251762,0.734569,1,0,0.999999,0,0,0,G2
1,0,0,0,0,0,0,0,0,0,G3
1,0.016718,1.007043,0.84771,37.467548,0,0,0,0,0.890484,G3
1,0,0,0,0,0,0,0,0,0,G3
1,0,0,0,0,0,0,0,0,0,G3
1,1,0.398717,0.625731,1,0,0,0,0,0.999997,G3
1,0,0,0,0,0,0,0,0,0,G3
1,1,0.496599,0.788017,1,0,0,0,0,0.999996,G3
1,1,0.473024,0.777787,1,0,0,0,0,1.000001,G3
1,1,0.490308,0.871298,1,0,0,0,0,0.999996,G3
1,0,0,0,0,0,0,0,0,0,G3
11000,1,-0.49783,0.404073,1,1,0,0,0,0,G4
11000,0.014298,0.265145,1.207832,43.335747,0.933355,1.35602,0,0,0,G4
11000,0.017128,0.150528,0.849024,32.805344,1.143336,1.006343,0,0,0,G4
11000,0.013906,0.479933,0.793335,44.423435,1.024397,1.275422,0,0,0,G4
11000,0.016069,0.540778,0.450618,39.716812,1.325059,1.033052,0,0,0,G4
11000,0.013521,0.402733,0.679362,47.848164,1.023916,1.35448,0,0,0,G4
11000,0.011151,-0.211578,0.869945,55.99432,1.070743,1.272113,0,0,0,G4
11000,0.012976,0.20852,0.954483,47.99987,1.000193,1.30396,0,0,0,G4
11000,0.013781,0.6976,0.678877,45.919861,0.986733,1.341906,0,0,0,G4
11000,1,0.446533,0.420077,1,1.000003,0,0,0,0,G4
1100,0.024069,0.317808,0.572572,21.402111,0,1.016849,1.03079,0,0,G5
1100,0.021582,0.21086,0.785725,23.92918,0,1.033244,1.02103,0,0,G5
1100,0.020918,0.354287,1.157577,16.443775,0,1.472835,0.596876,0,0,G5
1100,0,0,0,0,0,0,0,0,0,G5
1100,0.02335,0.01223,0.734557,22.162588,0,1.037353,1.008792,0,0,G5
1100,0.023011,0.229529,0.676725,22.216434,0,1.022479,1.020171,0,0,G5
1100,0.023433,0.26645,0.711991,21.863609,0,1.023868,1.024659,0,0,G5
1100,0.03708,0.800136,1.109469,15.804931,0,1.551422,0.633065,0,0,G5
1100,0,0,0,0,0,0,0,0,0,G5
1100,0,0,0,0,0,0,0,0,0,G5
1110,0.029199,-0.043368,0.636413,17.562973,0,0.958435,1.076853,0,0,G6
1110,0.019888,0.511672,0.889369,13.202558,0,1.059936,1.086668,1.004203,0,G6
1110,1,-0.489108,0.570999,1,0,0.999999,0,0,0,G6
1110,0.019445,0.481586,0.950306,13.649017,0,1.037224,1.115226,0.971375,0,G6
1110,0.019722,0.43352,0.825631,13.525636,0,1.041881,1.129529,0.960991,0,G6
1110,0.024261,0.508264,0.909745,22.681602,0,1.165291,0.944768,0,0,G6
1110,0.021595,0.622914,0.966036,13.019904,0,1.079356,1.203329,0.998427,0,G6
1110,1,0.004846,0.791876,1,0,1.000003,0,0,0,G6
1110,1,-0.563037,0.54199,1,0,0.999993,0,0,0,G6
1110,0.020074,0.184303,0.889428,13.217293,0,1.033758,1.126031,0.951587,0,G6
10001,0.016136,1.172664,0.473931,37.84771,0.844194,0,0,0,1.457309,G7
10001,0.012156,1.219794,1.121157,72.603188,1.755065,0,0,0,1.76518,G7
10001,0,0,0,0,0,0,0,0,0,G7
10001,1,-0.152401,0.136272,1,0.999999,0,0,0,0,G7
10001,0.010072,1.045063,0.33766,70.606186,1.373595,0,0,0,1.423205,G7
10001,0.010905,1.187844,0.367019,70.109825,1.384727,0,0,0,1.537459,G7
10001,0,0,0,0,0,0,0,0,0,G7
10001,0.010467,1.172019,0.706372,70.54409,1.367256,0,0,0,1.48155,G7
10001,0.010653,1.116929,0.576606,70.084503,1.499211,0,0,0,1.371348,G7
10001,0.01051,1.323805,0.52991,70.591492,1.484609,0,0,0,1.436749,G7
11001,0.010541,0.89502,0.971917,26.484047,1.295289,1.374629,0,0,1.240201,G8
11001,0.011822,0.857352,1.302132,23.794563,1.294407,1.498242,0,0,1.268372,G8
11001,0.015422,-0.245824,0.975185,38.128246,1.004892,1.209229,0,0,0,G8
11001,0.017883,-0.206555,0.721539,31.819365,1.046291,1.146559,0,0,0,G8
11001,0.011711,0.644384,0.877267,23.968681,1.145719,1.431978,0,0,1.224919,G8
11001,0.011191,0.731228,0.768287,25.091311,1.240233,1.43595,0,0,1.267829,G8
11001,0.011619,1.015224,0.791049,24.495312,1.229485,1.494426,0,0,1.494856,G8
11001,0.015418,0.221916,0.705051,37.014832,1.162691,1.011037,0,0,0,G8
11001,0.010716,0.887352,0.935331,26.107718,1.285278,1.387937,0,0,1.303373,G8
11001,0.011375,1.033524,1.031711,24.757931,1.251602,1.478751,0,0,1.227762,G8
11111,0.009301,1.074907,0.908757,10.972218,1.130477,1.335742,1.337351,1.310384,1.181247,G9
11111,0.010669,1.392195,1.385827,6.586637,1.660332,1.59495,1.622065,1.533189,1.49777,G9
11111,0.009081,0.94556,0.861541,10.187063,1.191545,1.377095,1.439318,1.355778,1.235071,G9
11111,0.009167,0.939469,1.090867,10.263643,1.164319,1.368469,1.428492,1.38768,1.169015,G9
11111,0.009374,0.943199,0.798409,10.127734,1.207754,1.42765,1.434598,1.35366,1.215007,G9
11111,0.010555,0.896367,0.941229,15.87604,1.191086,1.254766,1.268647,1.245042,0,G9
11111,0.009925,0.667916,1.119402,10.776596,1.100644,1.353446,1.34881,1.305818,1.168731,G9
11111,0.009157,0.58002,1.052011,11.155943,1.151319,1.339425,1.343994,1.323795,1.223308,G9
11111,0.009493,1.052728,0.948001,11.073741,1.164565,1.40802,1.408159,1.287655,1.219154,G9
11111,0.009193,0.936526,0.877846,11.279895,1.146609,1.335061,1.330895,1.318071,1.176286,G9
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,1,0.556589,-0.371725,1,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
1101,0.011755,0.598957,1.025194,21.950901,0,1.24265,1.201938,0,0.862207,G0
1101,0.012031,0.553095,1.148941,21.175959,0,1.200796,1.234027,0,0.85895,G0
1101,0.012075,0.616175,1.146282,21.540407,0,1.174185,1.22888,0,0.892729,G0
1101,0.011871,0.612207,1.153117,21.725775,0,1.192528,1.24191,0,0.871867,G0
1101,0.012626,0.463449,1.17592,19.810598,0,1.190812,1.248969,0,0.814279,G0
1101,0.011668,0.705224,1.15498,22.240541,0,1.199541,1.24791,0,0.880722,G0
1101,0.011908,0.483673,1.150069,20.829376,0,1.212121,1.231711,0,0.82093,G0
1101,0.012328,0.628469,1.096475,21.165833,0,1.229028,1.165187,0,0.869909,G0
1101,0.012007,0.528844,1.04504,21.224251,0,1.234574,1.191104,0,0.844482,G0
1101,0.011619,0.721161,1.052926,22.230488,0,1.186335,1.214395,0,0.897114,G0
1000,0,0,0,0,0,0,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,G2
1,1,0.467396,0.606668,1,0,0,0,0,1.000003,G3
1,1,0.461049,0.674613,1,0,0,0,0,0.999997,G3
1,1,0.486204,0.695482,1,0,0,0,0,1,G3
1,1,0.466035,0.661723,1,0,0,0,0,1.000002,G3
1,0,0,0,0,0,0,0,0,0,G3
1,0,0,0,0,0,0,0,0,0,G3
1,0,0,0,0,0,0,0,0,0,G3
1,1,0.270761,0.709123,1,0,0,0,0,1.000001,G3
1,1,0.231942,0.704317,1,0,0,0,0,1.000002,G3
1,1,0.384351,0.690093,1,0,0,0,0,0.999994,G3
11000,0.010671,-0.009127,1.031965,60.291145,1.132738,1.300698,0,0,0,G4
11000,0.010359,-0.182513,1.126038,65.190086,1.189796,1.363944,0,0,0,G4
11000,0.011767,-0.239257,1.089101,57.752979,1.239399,1.365749,0,0,0,G4
11000,1,-0.890757,0.076166,1,1.000005,0,0,0,0,G4
11000,0.015074,0.274832,1.300608,19.895859,1.372583,1.650121,0,0,0,G4
11000,1,-0.968462,0.04864,1,1,0,0,0,0,G4
11000,0.010832,0.182582,1.123193,64.328163,1.151952,1.426916,0,0,0,G4
11000,0.009896,-0.090671,1.058137,64.884415,1.041693,1.330722,0,0,0,G4
11000,0.010102,-0.064743,1.041764,67.481865,1.208348,1.375295,0,0,0,G4
11000,0.010755,0.172381,1.156947,65.172585,1.134478,1.444546,0,0,0,G4
1100,0.019291,0.552577,0.766375,26.83696,0,1.026048,1.035624,0,0,G5
1100,1,0.234747,0.769145,1,0,0.999994,0,0,0,G5
1100,1,0.347492,0.712485,1,0,1.000002,0,0,0,G5
1100,0,0,0,0,0,0,0,0,0,G5
1100,0.017318,0.402656,0.898188,31.140699,0,1.090127,1.003513,0,0,G5
1100,0.016626,0.407046,0.951567,32.815556,0,1.115822,0.985227,0,0,G5
1100,0.01844,0.239673,0.747147,28.256777,0,1.042479,1.028126,0,0,G5
1100,0.020647,0.312447,0.746853,25.189964,0,1.015934,1.041754,0,0,G5
1100,0,0,0,0,0,0,0,0,0,G5
1100,0.018844,0.415659,0.807061,27.55373,0,1.02692,1.038733,0,0,G5
1110,0.013852,0.582497,0.974883,18.980923,0,1.064651,1.104632,1.012888,0,G6
1110,0.013305,0.59541,0.941199,19.703587,0,1.085523,1.107346,1.008321,0,G6
1110,0.014167,0.532532,0.919969,18.328455,0,1.075459,1.080453,1.00948,0,G6
1110,0.014455,0.623132,0.912956,17.970846,0,1.084311,1.097829,0.983892,0,G6
1110,0.013917,0.4485,0.886854,18.655182,0,1.100736,1.108565,0.968007,0,G6
1110,0.01544,0.62582,0.844682,16.783241,0,1.075617,1.098641,0.961276,0,G6
1110,0.020546,0.483239,0.845279,12.948482,0,1.095581,1.006722,0.972298,0,G6
1110,0.012939,0.740884,0.74577,20.249958,0,1.085219,1.098258,1.041239,0,G6
1110,0.013425,0.750233,0.954471,20.156908,0,1.140257,1.162838,1.055852,0,G6
1110,0.014434,0.791949,1.030164,18.80793,0,1.101779,1.164798,1.033622,0,G6
10001,0.010607,0.943968,0.900033,67.945549,1.441407,0,0,0,1.435959,G7
10001,0.010792,1.077569,1.191589,36.497276,1.512567,0,0,0,0.945885,G7
10001,0.039201,3.403178,2.90838,124.514069,4.990539,0,0,0,4.886368,G7
10001,0.011007,1.058594,1.082551,37.33736,1.529192,0,0,0,0.947719,G7
10001,0.010328,1.095505,1.098608,70.948708,1.378714,0,0,0,1.468358,G7
10001,0.011457,1.006503,1.010494,36.409126,1.491614,0,0,0,0.907181,G7
10001,0.012013,1.069142,0.976073,66.473228,1.463503,0,0,0,1.604004,G7
10001,0.010542,0.981127,1.038161,66.771965,1.384676,0,0,0,1.407997,G7
10001,0.011021,0.885921,0.942478,65.038383,1.377965,0,0,0,1.434741,G7
10001,0.010978,0.849016,0.882407,66.394348,1.40404,0,0,0,1.458801,G7
11001,0.011977,1.227301,1.255788,20.396193,1.513531,1.713955,0,0,0.817845,G8
11001,0.010943,0.992309,1.308586,25.542887,1.347121,1.627224,0,0,1.385166,G8
11001,0.010353,0.677979,0.996916,27.315542,1.363561,1.561824,0,0,1.378832,G8
11001,0.011148,1.123231,1.182118,24.433315,1.190617,1.580868,0,0,1.514345,G8
11001,0.010735,0.974945,1.202946,26.35997,1.345059,1.558688,0,0,1.352466,G8
11001,0.011378,1.000095,1.189858,24.703197,1.34382,1.60452,0,0,1.389918,G8
11001,0.010599,0.930347,1.188416,26.63711,1.423092,1.545567,0,0,1.269851,G8
11001,0.010973,0.750694,1.178473,25.718967,1.361962,1.55208,0,0,1.238892,G8
11001,0.010902,0.791638,1.195559,25.982103,1.344062,1.543994,0,0,1.279367,G8
11001,0.01119,0.925355,0.970092,25.234972,1.440779,1.543733,0,0,1.336294,G8
11111,0.00869,1.127704,1.287582,15.185007,1.246743,1.452819,1.500554,1.225822,1.48086,G9
11111,0.008805,1.1819,1.328144,15.276175,1.302738,1.510524,1.530773,1.266141,1.520128,G9
11111,0.00888,1.383087,1.31177,15.187655,1.31206,1.510784,1.538225,1.282076,1.50265,G9
11111,0.008157,1.049647,1.216364,19.015265,1.230415,1.420938,1.401083,1.363209,0,G9
11111,0.008863,1.346604,1.365156,15.613431,1.355041,1.537422,1.556531,1.289242,1.513748,G9
11111,0.008569,1.247788,1.366577,15.682833,1.245336,1.471763,1.512222,1.276404,1.530633,G9
11111,0.008891,1.202673,1.346891,15.486366,1.293504,1.482531,1.562533,1.120492,1.54004,G9
11111,0.008414,0.883985,1.306442,18.255842,1.217344,1.391759,1.441124,1.271749,0,G9
11111,0.008162,1.361782,1.33326,9.37676,1.188197,1.440188,1.500533,1.454931,1.443262,G9
11111,0.008259,1.007664,1.23662,18.710051,1.13986,1.347402,1.410245,1.318829,0,G9
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
1101,0.010997,0.597382,1.090625,23.849249,0,1.211881,1.24072,0,0.923508,G0
1101,0.010501,0.681706,1.115472,24.9988,0,1.236499,1.242323,0,0.937168,G0
1101,0.010776,0.686494,1.112508,24.508358,0,1.242307,1.264151,0,0.943157,G0
1101,0.011858,0.505489,0.98304,54.984791,0,1.36152,1.035003,0,0,G0
1101,0.01071,0.809986,1.013495,25.160847,0,1.214831,1.244301,0,1.009818,G0
1101,0.010442,0.848038,0.979701,25.775015,0,1.229102,1.261844,0,0.998297,G0
1101,0.010727,0.606749,1.070896,24.676746,0,1.227677,1.254226,0,0.942421,G0
1101,0.011027,0.564187,1.072848,23.645828,0,1.229199,1.232997,0,0.922552,G0
1101,1,-0.360713,0.796177,1,0,0.999995,0,0,0,G0
1101,0.011043,0.68375,1.139601,23.794411,0,1.215578,1.236248,0,0.9329,G0
1000,1,-0.324908,0.904879,1,0,1.000007,0,0,0,G2
1000,1,-0.244712,0.830004,1,0,1.000002,0,0,0,G2
1000,1,-0.085464,0.933874,1,0,0.999998,0,0,0,G2
1000,1,-0.302308,0.834286,1,0,1.000004,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,G2
1000,1,-0.20352,0.941433,1,0,1.000002,0,0,0,G2
1000,1,-0.217339,0.958562,1,0,1.000004,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,G2
1000,0.016282,0.074399,1.373732,33.111378,0,1.461845,0,0,0,G2
1000,1,-0.157849,0.851933,1,0,0.999997,0,0,0,G2
1,1,0.330429,0.688457,1,0,0,0,0,0.999991,G3
1,1,0.174462,0.968013,1,0,0,0,0,1.000002,G3
1,1,0.285143,0.931877,1,0,0,0,0,1.000004,G3
1,1,0.411038,0.877188,1,0,0,0,0,0.999995,G3
1,1,0.234592,0.89396,1,0,0,0,0,0.999996,G3
1,1,0.134083,0.867564,1,0,0,0,0,1.000001,G3
1,1,0.04225,0.848933,1,0,0,0,0,0.999997,G3
1,1,0.286535,0.843853,1,0,0,0,0,0.999997,G3
1,1,0.382666,0.771164,1,0,0,0,0,1,G3
1,1,0.296203,0.754998,1,0,0,0,0,1.000009,G3
11000,1,-0.965539,0.259996,1,1.000001,0,0,0,0,G4
11000,0.014551,0.119147,1.471787,20.527178,1.372331,1.668,0,0,0,G4
11000,0.014566,0.231276,1.474227,20.604887,1.383623,1.664197,0,0,0,G4
11000,0.010941,-0.14338,1.251474,61.082603,1.126141,1.363223,0,0,0,G4
11000,0.011182,-0.373114,1.230959,57.431267,1.020673,1.343447,0,0,0,G4
11000,0.011336,-0.547359,1.153618,54.200619,0.94005,1.333877,0,0,0,G4
11000,0.011666,-0.176782,1.184002,54.161648,1.017405,1.317151,0,0,0,G4
11000,0.011657,0.001529,1.113585,56.480007,1.06515,1.362235,0,0,0,G4
11000,0.01138,-0.272443,1.165923,57.925606,1.080464,1.357243,0,0,0,G4
11000,0.011634,-0.230886,1.181201,56.000134,1.062843,1.344985,0,0,0,G4
1100,0.019664,0.092056,0.831786,26.642244,0,1.013643,1.050725,0,0,G5
1100,0.014532,0.274169,0.943422,37.154068,0,1.032925,1.083044,0,0,G5
1100,0.015604,0.224598,0.910117,34.104729,0,1.030936,1.066185,0,0,G5
1100,1,-0.106119,0.920849,1,0,1.000002,0,0,0,G5
1100,0.020069,0.08176,0.927262,26.021835,0,1.009389,1.04801,0,0,G5
1100,0.021022,0.301604,0.943595,24.800642,0,0.999942,1.049372,0,0,G5
1100,1,0.170835,0.887789,1,0,1,0,0,0,G5
1100,0.019412,0.11474,0.879447,26.962458,0,1.013852,1.049536,0,0,G5
1100,0.01963,0.10985,0.876255,26.692886,0,1.00959,1.051953,0,0,G5
1100,0.019562,0.018719,0.855967,26.765795,0,1.011949,1.050462,0,0,G5
1110,0.013107,0.413602,0.942145,20.256214,0,1.069799,1.140531,1.024656,0,G6
1110,0.01544,0.377758,0.95909,17.047852,0,1.053839,1.111896,1.003719,0,G6
1110,0.015718,0.298367,0.924589,16.729675,0,1.064541,1.119344,0.979428,0,G6
1110,0.014902,0.459313,1.004657,17.787954,0,1.031419,1.130795,1.022165,0,G6
1110,0.015318,0.491706,1.007633,17.265451,0,1.022672,1.12598,1.018385,0,G6
1110,0.01588,0.256337,1.007552,16.213783,0,1.066802,1.089841,0.964393,0,G6
1110,0.013119,0.488008,0.99553,20.062643,0,1.064239,1.118604,1.029358,0,G6
1110,0.011717,0.50416,0.996446,22.757629,0,1.110473,1.14987,1.040125,0,G6
1110,0.012431,0.457934,1.047211,21.377962,0,1.086356,1.142374,1.031407,0,G6
1110,0.01289,0.374892,1.049552,20.55521,0,1.063441,1.134378,1.008969,0,G6
10001,0.0116,0.701891,1.119819,65.847382,1.287261,0,0,0,1.554972,G7
10001,1,-0.820075,0.519808,1,1.000002,0,0,0,0,G7
10001,1,-0.818262,0.50776,1,0.999996,0,0,0,0,G7
10001,0.011294,0.768414,1.142831,68.86422,1.326048,0,0,0,1.579405,G7
10001,0.010973,0.785725,1.131886,71.958382,1.3565,0,0,0,1.601107,G7
10001,0.011744,1.105771,1.018693,67.966751,1.267816,0,0,0,1.653403,G7
10001,0.011559,0.548605,1.210535,65.299904,1.283911,0,0,0,1.53341,G7
10001,0.011198,0.248988,1.114058,65.007561,1.238984,0,0,0,1.478871,G7
10001,0.011495,0.527894,1.129908,65.652946,1.278292,0,0,0,1.534693,G7
10001,0.01161,0.619472,1.119336,65.71978,1.289287,0,0,0,1.552414,G7
11001,0.01214,0.485468,1.378346,19.692427,1.178685,1.736476,0,0,0.867912,G8
11001,0.010342,0.955128,1.278494,26.485064,1.233031,1.643405,0,0,1.501615,G8
11001,0.010344,0.766878,1.114626,26.629318,1.124914,1.58808,0,0,1.423372,G8
11001,0.01162,1.305254,1.448913,20.762381,1.32966,1.814506,0,0,0.955745,G8
11001,0.010689,0.937405,1.252518,25.938713,1.22103,1.65086,0,0,1.479502,G8
11001,0.010542,0.633478,1.08734,26.409336,1.167591,1.616635,0,0,1.445318,G8
11001,0.010133,0.961441,1.031569,27.467936,1.202169,1.619527,0,0,1.44999,G8
11001,0.010362,1.20847,1.123564,26.583305,1.220998,1.654456,0,0,1.512553,G8
11001,0.011198,1.363419,1.225177,18.89397,1.316147,1.766464,0,0,0.894245,G8
